,Susceptibles,Total infectados,Graves,Críticos,Leves,Recuperados,Rt,Recuento_zonas,0-9,10-19,20-39,40-59,>60,En_cuarentena,Restringido_movilidad,Vivos,Día,Contactos_prom_trabajo,Contactos_prom_transporte,Contactos_prom_casa,Contactos_prom_trabajo_conm,Contactos_prom_transporte_conm,Contactos_prom_casa_conm,Nuevos_infectados,Detectados,En_testing,En_cama,En_UCI,Detectados_por_intervencion,#Intervenidos,porcentaje_edad_activa_por_zona,porcentaje_edad_activa,tasa_letalidad_por_zona,tasa_letalidad,total_muertos,total_muertos_por_zona,total_muertos_edad_activa,total_muertos_edad_activa_por_zona,zonas intervenidas
0,44368,38,0,0,38,0,0.0,"{'Historica y del caribe norte': [12341, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16467, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15560, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7109, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7398, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14569, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10000, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5292, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]",44406,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",{}
1,44340,66,0,0,66,0,0.42424242424242425,"{'Historica y del caribe norte': [12334, 0, 0, 20, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16463, 0, 0, 12, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15543, 0, 0, 34, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7107, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7394, 0, 0, 13, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14560, 0, 0, 20, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9992, 0, 0, 13, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5287, 0, 0, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[12088, 10, 0, 0, 0]",44406,1,7.734652974823222,5.215398819979282,2.600797189568977,10.630958276587842,7.168348396681936,3.574687383929677,10,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",{}
2,44318,88,0,0,88,0,0.5681818181818182,"{'Historica y del caribe norte': [12331, 0, 0, 23, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16458, 0, 0, 17, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15529, 0, 0, 48, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7101, 0, 0, 14, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7390, 0, 0, 17, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14557, 0, 0, 23, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9988, 0, 0, 17, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5282, 0, 0, 17, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[9265, 10, 0, 0, 0]",44406,2,9.099626176642795,6.140048642075395,2.9776831959645094,11.502035239532038,7.7610941903162445,3.7638268196180014,28,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",{}
3,44291,115,0,0,115,0,0.6695652173913044,"{'Historica y del caribe norte': [12323, 0, 0, 31, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16455, 0, 0, 20, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15513, 0, 0, 64, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7098, 0, 0, 17, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7387, 0, 0, 20, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14551, 0, 0, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9977, 0, 0, 28, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5278, 0, 0, 21, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[9431, 21, 0, 0, 0]",44406,3,9.059789217673288,6.079065891996577,2.9375309642841057,11.50966985180523,7.722921554042456,3.7318761801224465,24,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",{}
4,44257,149,0,0,149,0,0.7449664429530202,"{'Historica y del caribe norte': [12315, 0, 0, 39, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16453, 0, 0, 22, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15489, 0, 0, 88, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7096, 0, 0, 19, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7380, 0, 0, 27, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14537, 0, 0, 43, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9972, 0, 0, 33, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5272, 0, 0, 27, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[9309, 19, 0, 0, 0]",44406,4,9.082083502229429,6.11926316263568,2.962460027924154,11.497206226124636,7.7465077826557955,3.7502423171218426,28,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",{}
5,44223,183,0,0,183,0,0.7923497267759563,"{'Historica y del caribe norte': [12303, 0, 0, 51, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16450, 0, 0, 25, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15470, 0, 0, 107, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7093, 0, 0, 22, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7372, 0, 0, 35, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14525, 0, 0, 55, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9966, 0, 0, 39, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5267, 0, 0, 32, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[9396, 31, 0, 0, 0]",44406,5,9.051299373958473,6.104557942620366,2.941156600459397,11.49066582806827,7.749764144200806,3.733811715600789,41,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",{}
6,44178,217,0,0,217,11,0.6221198156682027,"{'Historica y del caribe norte': [12289, 0, 0, 62, 7, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0], 'Industrial de la bahia': [16441, 0, 0, 31, 7, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0], 'De la virgen y turistica': [15448, 0, 0, 124, 21, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]}","[7091, 0, 0, 23, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[7359, 0, 0, 45, 8, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[14508, 0, 0, 67, 15, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[9958, 0, 0, 47, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5262, 0, 0, 35, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0]","[10095, 39, 0, 0, 2]",44406,6,8.618474980858442,5.84103499527091,2.846687384587668,11.167551794572512,7.568631456084039,3.6886489641085496,35,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",{}
7,44140,248,0,0,248,18,0.532258064516129,"{'Historica y del caribe norte': [12284, 0, 0, 63, 13, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0], 'Industrial de la bahia': [16430, 0, 0, 41, 12, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0], 'De la virgen y turistica': [15426, 0, 0, 144, 23, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]}","[7083, 0, 0, 31, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[7357, 0, 0, 45, 10, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[14496, 0, 0, 77, 14, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[9946, 0, 0, 58, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[5258, 0, 0, 37, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]","[0, 0, 0, 0, 0]","[11080, 59, 0, 0, 5]",44406,7,8.208530378777642,5.5271134531369635,2.7284150790433723,10.958691600024052,7.3789008478143225,3.6425350249534003,48,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",{}
8,44075,305,0,0,305,26,0.5278688524590164,"{'Historica y del caribe norte': [12267, 0, 0, 77, 8, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0], 'Industrial de la bahia': [16419, 0, 0, 50, 7, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0], 'De la virgen y turistica': [15389, 0, 0, 178, 29, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]}","[7070, 0, 0, 43, 10, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]","[7348, 0, 0, 52, 6, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[14477, 0, 0, 93, 13, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]","[9930, 0, 0, 72, 10, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[5250, 0, 0, 45, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]","[0, 0, 0, 0, 0]","[13952, 76, 0, 0, 8]",44406,8,6.834346709904067,4.6330676034770075,2.3591631761473675,9.992953572604543,6.774316759960487,3.4494896279222917,44,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",{}
9,44011,364,0,0,364,31,0.5686813186813187,"{'Historica y del caribe norte': [12251, 0, 0, 92, 18, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0], 'Industrial de la bahia': [16410, 0, 0, 58, 10, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0], 'De la virgen y turistica': [15350, 0, 0, 214, 36, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0]}","[7060, 0, 0, 52, 9, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[7335, 0, 0, 64, 9, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0]","[14451, 0, 0, 119, 23, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]","[9921, 0, 0, 80, 16, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]","[5244, 0, 0, 49, 7, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]","[0, 0, 0, 0, 0]","[12995, 88, 0, 0, 10]",44406,9,7.265099310903932,4.8927172003783275,2.459712651443499,10.302877399163286,6.938523935745537,3.4881997892249226,64,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",0,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 1, 'Historica y del caribe norte': 1}",{}
