Fecha,Localidad,R0
2020-05-28,Historica y del caribe norte,0.15312701482914248
2020-05-29,Historica y del caribe norte,0.15586718246292713
2020-05-30,Historica y del caribe norte,0.1576402321083172
2020-05-31,Historica y del caribe norte,0.16005802707930367
2020-06-01,Historica y del caribe norte,0.16618310767246938
2020-06-02,Historica y del caribe norte,0.1698903932946486
2020-06-03,Historica y del caribe norte,0.17343649258542876
2020-06-04,Historica y del caribe norte,0.17633784655061252
2020-06-05,Historica y del caribe norte,0.18004513217279175
2020-06-06,Historica y del caribe norte,0.18375241779497098
2020-06-07,Historica y del caribe norte,0.1879432624113475
2020-06-08,Historica y del caribe norte,0.19261766602192135
2020-06-09,Historica y del caribe norte,0.1997098646034816
2020-06-10,Historica y del caribe norte,0.20486782720825275
2020-06-11,Historica y del caribe norte,0.20954223081882656
2020-06-12,Historica y del caribe norte,0.21244358478401032
2020-06-13,Historica y del caribe norte,0.21453900709219859
2020-06-14,Historica y del caribe norte,0.21808510638297873
2020-06-15,Historica y del caribe norte,0.22259832366215346
2020-06-16,Historica y del caribe norte,0.2254996776273372
2020-06-17,Historica y del caribe norte,0.23001289490651192
2020-06-18,Historica y del caribe norte,0.2330754352030948
2020-06-19,Historica y del caribe norte,0.23581560283687944
2020-06-20,Historica y del caribe norte,0.2377498388136686
2020-06-21,Historica y del caribe norte,0.2393617021276596
2020-06-22,Historica y del caribe norte,0.24210186976144424
2020-06-23,Historica y del caribe norte,0.24516441005802708
2020-06-24,Historica y del caribe norte,0.24693745970341716
2020-06-25,Historica y del caribe norte,0.2506447453255964
2020-06-26,Historica y del caribe norte,0.25435203094777564
2020-06-27,Historica y del caribe norte,0.2570921985815603
2020-06-28,Historica y del caribe norte,0.2611218568665377
2020-06-29,Historica y del caribe norte,0.2640232108317215
2020-06-30,Historica y del caribe norte,0.26563507414571247
2020-07-01,Historica y del caribe norte,0.26676337846550613
2020-07-02,Historica y del caribe norte,0.269825918762089
2020-07-03,Historica y del caribe norte,0.2712765957446808
2020-07-04,Historica y del caribe norte,0.2735332043842682
2020-07-05,Historica y del caribe norte,0.2757898130238556
2020-07-06,Historica y del caribe norte,0.27885235332043845
2020-07-07,Historica y del caribe norte,0.2807865892972276
2020-07-08,Historica y del caribe norte,0.28272082527401676
2020-07-09,Historica y del caribe norte,0.2859445519019987
2020-07-10,Historica y del caribe norte,0.28884590586718245
2020-07-11,Historica y del caribe norte,0.2909413281753707
2020-07-12,Historica y del caribe norte,0.29368149580915537
2020-07-13,Historica y del caribe norte,0.29642166344294
2020-07-14,Historica y del caribe norte,0.2978723404255319
2020-07-15,Historica y del caribe norte,0.2986782720825274
2020-07-16,Historica y del caribe norte,0.29996776273372017
2020-07-17,Historica y del caribe norte,0.3027079303675048
2020-07-18,Historica y del caribe norte,0.3041586073500967
2020-07-19,Historica y del caribe norte,0.30786589297227596
2020-07-20,Historica y del caribe norte,0.309638942617666
2020-07-21,Historica y del caribe norte,0.3104448742746615
2020-07-22,Historica y del caribe norte,0.3118955512572534
2020-07-23,Historica y del caribe norte,0.3144745325596389
2020-07-24,Historica y del caribe norte,0.316247582205029
2020-07-25,Historica y del caribe norte,0.3185041908446164
2020-07-26,Historica y del caribe norte,0.3199548678272083
2020-07-27,Historica y del caribe norte,0.32108317214700194
2020-07-28,Historica y del caribe norte,0.3231785944551902
2020-07-29,Historica y del caribe norte,0.3247904577691812
2020-07-30,Historica y del caribe norte,0.32591876208897486
2020-07-31,Historica y del caribe norte,0.3272082527401676
2020-08-01,Historica y del caribe norte,0.3291424887169568
2020-08-02,Historica y del caribe norte,0.3301096067053514
2020-08-03,Historica y del caribe norte,0.331076724693746
2020-08-04,Historica y del caribe norte,0.33188265635074143
2020-08-05,Historica y del caribe norte,0.33301096067053515
2020-08-06,Historica y del caribe norte,0.3339780786589297
2020-08-07,Historica y del caribe norte,0.3352675693101225
2020-08-08,Historica y del caribe norte,0.33671824629271435
2020-08-09,Historica y del caribe norte,0.33816892327530623
2020-08-10,Historica y del caribe norte,0.3397807865892972
2020-08-11,Historica y del caribe norte,0.3409090909090909
2020-08-12,Historica y del caribe norte,0.3417150225660864
