exp,Fecha,Localidad,R0
0,2020-06-06,SUR OCCIDENTE,0.5015210176991151
0,2020-06-07,SUR OCCIDENTE,0.5080660029498525
0,2020-06-08,SUR OCCIDENTE,0.5142422566371682
0,2020-06-09,SUR OCCIDENTE,0.5190818584070797
0,2020-06-10,SUR OCCIDENTE,0.5234605457227138
0,2020-06-11,SUR OCCIDENTE,0.5269634955752213
0,2020-06-12,SUR OCCIDENTE,0.530558628318584
0,2020-06-13,SUR OCCIDENTE,0.5348451327433629
0,2020-06-14,SUR OCCIDENTE,0.538209808259587
0,2020-06-15,SUR OCCIDENTE,0.5415744837758112
0,2020-06-16,SUR OCCIDENTE,0.5453539823008849
0,2020-06-17,SUR OCCIDENTE,0.5482577433628318
0,2020-06-18,SUR OCCIDENTE,0.5500092182890856
0,2020-06-19,SUR OCCIDENTE,0.552313790560472
0,2020-06-20,SUR OCCIDENTE,0.5543418141592921
0,2020-06-21,SUR OCCIDENTE,0.5566002949852508
0,2020-06-22,SUR OCCIDENTE,0.5590892330383481
0,2020-06-23,SUR OCCIDENTE,0.5611633480825958
0,2020-06-24,SUR OCCIDENTE,0.5625460914454278
0,2020-06-25,SUR OCCIDENTE,0.5640210176991151
0,2020-06-26,SUR OCCIDENTE,0.5655420353982301
0,2020-06-27,SUR OCCIDENTE,0.5667865044247787
0,2020-06-28,SUR OCCIDENTE,0.568445796460177
0,2020-06-29,SUR OCCIDENTE,0.5700129056047197
0,2020-06-30,SUR OCCIDENTE,0.571165191740413
0,2020-07-01,SUR OCCIDENTE,0.5724096607669616
0,2020-07-02,SUR OCCIDENTE,0.5732853982300885
0,2020-07-03,SUR OCCIDENTE,0.5740689528023599
0,2020-07-04,SUR OCCIDENTE,0.5746220501474927
0,2020-07-05,SUR OCCIDENTE,0.5757282448377581
0,2020-07-06,SUR OCCIDENTE,0.5765117994100295
0,2020-07-07,SUR OCCIDENTE,0.5775719026548672
0,2020-07-08,SUR OCCIDENTE,0.5783093657817109
0,2020-07-09,SUR OCCIDENTE,0.5785859144542773
0,2020-07-10,SUR OCCIDENTE,0.5791390117994101
0,2020-07-11,SUR OCCIDENTE,0.5798764749262537
0,2020-07-12,SUR OCCIDENTE,0.5804295722713865
0,2020-07-13,SUR OCCIDENTE,0.5807522123893806
0,2020-07-14,SUR OCCIDENTE,0.5810748525073747
0,2020-07-15,SUR OCCIDENTE,0.581351401179941
0,2020-07-16,SUR OCCIDENTE,0.5813974926253688
0,2020-07-17,SUR OCCIDENTE,0.5816740412979351
0,2020-07-18,SUR OCCIDENTE,0.5819505899705014
0,2020-07-19,SUR OCCIDENTE,0.5823654129793511
0,2020-07-20,SUR OCCIDENTE,0.582549778761062
0,2020-07-21,SUR OCCIDENTE,0.5826880530973452
0,2020-07-22,SUR OCCIDENTE,0.5831028761061947
0,2020-07-23,SUR OCCIDENTE,0.5834255162241888
0,2020-07-24,SUR OCCIDENTE,0.5836559734513275
0,2020-07-25,SUR OCCIDENTE,0.5838864306784661
0,2020-07-26,SUR OCCIDENTE,0.584070796460177
0,2020-07-27,SUR OCCIDENTE,0.5841629793510325
0,2020-07-28,SUR OCCIDENTE,0.584577802359882
0,2020-07-29,SUR OCCIDENTE,0.5847621681415929
0,2020-07-30,SUR OCCIDENTE,0.5849926253687315
0,2020-07-31,SUR OCCIDENTE,0.5852230825958702
0,2020-08-01,SUR OCCIDENTE,0.5853613569321534
0,2020-08-02,SUR OCCIDENTE,0.5854535398230089
0,2020-08-03,SUR OCCIDENTE,0.5856379056047197
0,2020-08-04,SUR OCCIDENTE,0.5857300884955752
0,2020-08-05,SUR OCCIDENTE,0.5858683628318584
0,2020-08-06,SUR OCCIDENTE,0.5860527286135693
0,2020-08-07,SUR OCCIDENTE,0.586098820058997
0,2020-08-08,SUR OCCIDENTE,0.5862831858407079
0,2020-08-09,SUR OCCIDENTE,0.5863753687315634
0,2020-08-10,SUR OCCIDENTE,0.5864675516224189
0,2020-08-11,SUR OCCIDENTE,0.5867441002949852
0,2020-08-12,SUR OCCIDENTE,0.586790191740413
0,2020-08-13,SUR OCCIDENTE,0.5868823746312685
0,2020-08-14,SUR OCCIDENTE,0.5869745575221239
0,2020-08-15,SUR OCCIDENTE,0.5870667404129793
0,2020-08-16,SUR OCCIDENTE,0.5871589233038348
0,2020-08-17,SUR OCCIDENTE,0.5871589233038348
0,2020-08-18,SUR OCCIDENTE,0.5872511061946902
0,2020-08-19,SUR OCCIDENTE,0.587297197640118
0,2020-08-20,SUR OCCIDENTE,0.587297197640118
0,2020-08-21,SUR OCCIDENTE,0.5873432890855457
0,2020-08-22,SUR OCCIDENTE,0.5873432890855457
0,2020-08-23,SUR OCCIDENTE,0.5873893805309734
0,2020-08-24,SUR OCCIDENTE,0.5873893805309734
0,2020-08-25,SUR OCCIDENTE,0.5874815634218289
0,2020-08-26,SUR OCCIDENTE,0.5875276548672567
0,2020-08-27,SUR OCCIDENTE,0.5875276548672567
0,2020-08-28,SUR OCCIDENTE,0.5875276548672567
0,2020-08-29,SUR OCCIDENTE,0.5875737463126843
0,2020-08-30,SUR OCCIDENTE,0.5875737463126843
0,2020-08-31,SUR OCCIDENTE,0.5875737463126843
0,2020-09-01,SUR OCCIDENTE,0.5876198377581121
0,2020-09-02,SUR OCCIDENTE,0.5876659292035398
0,2020-09-03,SUR OCCIDENTE,0.5876659292035398
0,2020-09-04,SUR OCCIDENTE,0.5877581120943953
0,2020-09-05,SUR OCCIDENTE,0.5877581120943953
0,2020-09-06,SUR OCCIDENTE,0.5877581120943953
0,2020-09-07,SUR OCCIDENTE,0.587804203539823
0,2020-09-08,SUR OCCIDENTE,0.587804203539823
0,2020-09-09,SUR OCCIDENTE,0.5878502949852508
0,2020-09-10,SUR OCCIDENTE,0.5878502949852508
0,2020-09-11,SUR OCCIDENTE,0.5878502949852508
0,2020-09-12,SUR OCCIDENTE,0.5878963864306784
0,2020-09-13,SUR OCCIDENTE,0.5879424778761062
0,2020-09-14,SUR OCCIDENTE,0.5879424778761062
