exp,Fecha,R0,Rt,Cuarentena
15,2020-04-17,0.0949196054587218,0.3494687131050768,0.7615187136873396
15,2020-04-18,0.09717155339368554,0.3466745144202472,0.7771922713146872
15,2020-04-19,0.09953609872539747,0.35208816705336426,0.751362428500653
15,2020-04-20,0.1025086699995496,0.3546884100174723,0.7472188443003198
15,2020-04-21,0.10527856595955501,0.3415061295971979,0.7504166103679683
15,2020-04-22,0.10854389046525244,0.3345008756567426,0.7484799351438994
15,2020-04-23,0.11102103319371256,0.3344709897610921,0.7402603251812818
15,2020-04-24,0.11455659145160564,0.34415221040850585,0.7426924289510427
15,2020-04-25,0.11714633157681395,0.3426339285714285,0.7717200378327254
15,2020-04-26,0.11960095482592442,0.3605847319978343,0.728009728415079
15,2020-04-27,0.12311399360446787,0.3597855227882037,0.729248299779309
15,2020-04-28,0.12685222717650768,0.3741496598639456,0.7305093906228888
15,2020-04-29,0.1310633698148899,0.3738555442522889,0.7078773138765032
15,2020-04-30,0.13363059046074854,0.3402225755166932,0.8329505021843895
15,2020-05-01,0.1358825383957123,0.3448098663926002,0.7077421970004053
15,2020-05-02,0.1387199927937666,0.3294736842105263,0.8344367878214656
15,2020-05-03,0.1411746160428771,0.3528225806451613,0.7070891320992658
15,2020-05-04,0.14579110930955277,0.37144259077526987,0.708755573571139
15,2020-05-05,0.14939422600549476,0.37170263788968827,0.7068864567851191
15,2020-05-06,0.15320001801558347,0.3678657074340528,0.7085303787776427
15,2020-05-07,0.15673557627347656,0.3840479483633011,0.7011439895509616
15,2020-05-08,0.1609016799531595,0.3821656050955414,0.6980588208800612
15,2020-05-09,0.16396432914471018,0.35337995337995337,0.8187857496734675
15,2020-05-10,0.16623879655902354,0.35420475319926875,0.7093861189929289
15,2020-05-11,0.17020222492455975,0.3506787330316742,0.7065036256361753
15,2020-05-12,0.17418817276944557,0.3352861649391618,0.7030581452956808
15,2020-05-13,0.17826419853172995,0.3229589535408209,0.7068414178264198
15,2020-05-14,0.18245282169076252,0.3363914373088685,0.6979687429626628
15,2020-05-15,0.18614601630410305,0.34017971758664955,0.7053326127099941
15,2020-05-16,0.1885781200738639,0.3302631578947369,0.8198666846822501
15,2020-05-17,0.19179840562086203,0.3602015113350126,0.6983966130703058
15,2020-05-18,0.1956717560689997,0.33966335779024603,0.7033058595685268
15,2020-05-19,0.19909471693014458,0.3386266094420601,0.7075395216862587
15,2020-05-20,0.2027203531054362,0.3307626392459297,0.7064135477187767
15,2020-05-21,0.20688645678511913,0.34021922428330525,0.6868666396432914
15,2020-05-22,0.21069224879520784,0.3329070758738278,0.6990947169301446
15,2020-05-23,0.21301175516822052,0.3158828748890861,0.8121875422240238
15,2020-05-24,0.21434040444984911,0.31266846361185985,0.8167815160113499
15,2020-05-25,0.2176958068729451,0.3286093888396812,0.6830833671125524
15,2020-05-26,0.22256001441246678,0.33594089526292914,0.6824303022114129
15,2020-05-27,0.2273791829932892,0.35377969762419004,0.6936900418862316
15,2020-05-28,0.2315452866729721,0.3543543543543544,0.6755843804891231
15,2020-05-29,0.23422510471557897,0.3255395683453237,0.7943746340584605
15,2020-05-30,0.23577894879070396,0.31361760660247595,0.8086745034454803
15,2020-05-31,0.23848128631266044,0.32475158084914185,0.6811466918884835
15,2020-06-01,0.24262487051299375,0.3357466063348416,0.6854929514029635
15,2020-06-02,0.24647570148178174,0.3387241689128482,0.6872269513128857
15,2020-06-03,0.24985362338422737,0.34547069271758435,0.6888708733054092
15,2020-06-04,0.2544025582128541,0.34091923248549755,0.6827680944016574
15,2020-06-05,0.25782551907399903,0.3386291420789832,0.6904922758185831
15,2020-06-06,0.26043777867855694,0.3414965986394558,0.741363779669414
15,2020-06-07,0.2636355447462055,0.3807477438762355,0.6807638607395397
15,2020-06-08,0.26777912894653877,0.3870008496176721,0.6840742242039364
15,2020-06-09,0.27181011575012387,0.3664220975399223,0.6837814709723912
15,2020-06-10,0.27602125838850605,0.3366856143419327,0.6852452371301175
15,2020-06-11,0.2798495698779444,0.3129973474801061,0.6757420168445706
15,2020-06-12,0.2834977255325857,0.32153646957272336,0.6810115750123857
15,2020-06-13,0.286830608476332,0.33754208754208753,0.723100481916858
15,2020-06-14,0.2898482187091834,0.33347403967918954,0.7305994685402873
15,2020-06-15,0.2925955951898392,0.33121827411167515,0.6698419132549656
15,2020-06-16,0.29723460793586454,0.338628762541806,0.6744809260009909
15,2020-06-17,0.30128811421879925,0.3365264473136193,0.6704049002387065
15,2020-06-18,0.3055668152952304,0.3337489609310058,0.6554744854298968
15,2020-06-19,0.3090798540737738,0.3349979192675822,0.6979011845246138
15,2020-06-20,0.3122551006620727,0.3309623430962343,0.7330540917893978
15,2020-06-21,0.3141692564067919,0.3209982788296041,0.8021888933927848
15,2020-06-22,0.31693915236679726,0.3375,0.6593478358780345
15,2020-06-23,0.31997928207899834,0.3144399460188934,0.7815160113498176
15,2020-06-24,0.3226816196009548,0.3171171171171171,0.6503850830968788
15,2020-06-25,0.32684772328063777,0.31507469443186964,0.6557221997027429
15,2020-06-26,0.33056343737332794,0.3163867453472537,0.6533126154123317
15,2020-06-27,0.33394135927577356,0.32220216606498203,0.6601585371346215
15,2020-06-28,0.33754447597171555,0.3351230425055928,0.6449578885736161
15,2020-06-29,0.3408323199567626,0.3467314487632509,0.6432013691843445
15,2020-06-30,0.34312930685042564,0.3174077578051088,0.7643786875647435
15,2020-07-01,0.3453362158266901,0.3189861310377809,0.6532675764536324
15,2020-07-02,0.3493897221096248,0.31161886242100145,0.6487636805837049
15,2020-07-03,0.3524298518218259,0.3024173655648742,0.6512633427915147
15,2020-07-04,0.35542494257532764,0.30282038594755073,0.6507228752871234
15,2020-07-05,0.3581272800972842,0.31520155415250123,0.6400711615547449
15,2020-07-06,0.3614601630410305,0.3143552311435523,0.6519839661307031
15,2020-07-07,0.3631716434716029,0.29623983739837395,0.7673962977975949
15,2020-07-08,0.36510831869567173,0.31196365471983845,0.6432464081430437
15,2020-07-09,0.36844120163941807,0.30721649484536084,0.6500247714272847
15,2020-07-10,0.37154888978966805,0.31174934725848563,0.6523217583209476
15,2020-07-11,0.3743187857496735,0.3078141499472017,0.6523217583209476
15,2020-07-12,0.37702112327162995,0.30586968228325256,0.6298923568887087
15,2020-07-13,0.3796784218348872,0.30082191780821915,0.6451155249290637
15,2020-07-14,0.3812097464306625,0.2901760363429869,0.7568121425032653
