,Susceptibles,Total infectados,Graves,Críticos,Leves,Recuperados,Rt,Recuento_zonas,0-9,10-19,20-39,40-59,>60,En_cuarentena,Restringido_movilidad,Vivos,Día,Contactos_prom_trabajo,Contactos_prom_transporte,Contactos_prom_casa,Contactos_prom_trabajo_conm,Contactos_prom_transporte_conm,Contactos_prom_casa_conm,Nuevos_infectados,Detectados,En_testing,En_cama,En_UCI,Detectados_por_intervencion,#Intervenidos,porcentaje_edad_activa_por_zona,porcentaje_edad_activa,tasa_letalidad_por_zona,tasa_letalidad,total_muertos,total_muertos_por_zona,total_muertos_edad_activa,total_muertos_edad_activa_por_zona,zonas intervenidas
0,44357,49,0,0,49,0,0.0,"{'Historica y del caribe norte': [12530, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15569, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16258, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7027, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7254, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14486, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10079, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5511, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]",44406,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,"{'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0, 'De la virgen y turistica': 0.0}",0.0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",0.0,0,"{'Industrial de la bahia': 2, 'Historica y del caribe norte': 1, 'De la virgen y turistica': 3}",0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",{}
1,44326,80,0,0,80,0,0.3875,"{'Historica y del caribe norte': [12525, 0, 0, 22, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15560, 0, 0, 19, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16241, 0, 0, 39, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7025, 0, 0, 11, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7245, 0, 0, 21, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14475, 0, 0, 23, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10072, 0, 0, 16, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5509, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[12285, 13, 0, 0, 0]",44406,1,7.51986218078638,5.107890825564113,2.532653245056974,10.400118350566837,7.064314189610066,3.5027096050828455,14,0,0,0,0,0,0,"{'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0, 'De la virgen y turistica': 0.0}",0.0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",0.0,0,"{'Industrial de la bahia': 2, 'Historica y del caribe norte': 1, 'De la virgen y turistica': 3}",0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",{}
2,44284,122,0,0,122,0,0.5983606557377049,"{'Historica y del caribe norte': [12512, 0, 0, 35, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15542, 0, 0, 37, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16230, 0, 0, 50, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7019, 0, 0, 17, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7238, 0, 0, 28, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14462, 0, 0, 36, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10059, 0, 0, 29, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5506, 0, 0, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[9237, 26, 0, 0, 0]",44406,2,8.970724676845471,6.105211007521506,2.931878574967347,11.335230344592095,7.714423925105995,3.704663802179666,43,0,0,0,0,0,0,"{'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0, 'De la virgen y turistica': 0.0}",0.0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",0.0,0,"{'Industrial de la bahia': 2, 'Historica y del caribe norte': 1, 'De la virgen y turistica': 3}",0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",{}
3,44241,165,0,0,165,0,0.703030303030303,"{'Historica y del caribe norte': [12504, 0, 0, 43, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15529, 0, 0, 50, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16208, 0, 0, 72, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7011, 0, 0, 25, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7229, 0, 0, 37, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14449, 0, 0, 49, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10048, 0, 0, 40, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5504, 0, 0, 14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[9493, 25, 0, 0, 0]",44406,3,8.833626086564879,6.015403323875152,2.890893122551007,11.243579454253611,7.656500802568218,3.6795746388443016,37,0,0,0,0,0,0,"{'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0, 'De la virgen y turistica': 0.0}",0.0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",0.0,0,"{'Industrial de la bahia': 2, 'Historica y del caribe norte': 1, 'De la virgen y turistica': 3}",0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",{}
4,44197,209,0,0,209,0,0.7655502392344498,"{'Historica y del caribe norte': [12492, 0, 0, 55, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15517, 0, 0, 62, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16188, 0, 0, 92, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7003, 0, 0, 33, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7221, 0, 0, 45, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14434, 0, 0, 64, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10041, 0, 0, 47, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5498, 0, 0, 20, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[9383, 28, 0, 0, 0]",44406,4,8.885938837094086,6.0599018150700354,2.89566725217313,11.27558222603229,7.689555650807258,3.6743820545792256,44,0,0,0,0,0,0,"{'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0, 'De la virgen y turistica': 0.0}",0.0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",0.0,0,"{'Industrial de la bahia': 2, 'Historica y del caribe norte': 1, 'De la virgen y turistica': 3}",0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",{}
5,44162,244,0,0,244,0,0.7991803278688525,"{'Historica y del caribe norte': [12485, 0, 0, 62, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15505, 0, 0, 74, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16172, 0, 0, 108, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[6995, 0, 0, 41, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7219, 0, 0, 47, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14425, 0, 0, 73, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10033, 0, 0, 55, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5490, 0, 0, 28, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[9657, 38, 0, 0, 0]",44406,5,8.723933702652795,5.9746881052110075,2.869634734044949,11.160583100458068,7.6434559649678775,3.671141713001642,42,0,0,0,0,0,0,"{'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0, 'De la virgen y turistica': 0.0}",0.0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",0.0,0,"{'Industrial de la bahia': 2, 'Historica y del caribe norte': 1, 'De la virgen y turistica': 3}",0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",{}
6,44121,275,0,0,275,10,0.730909090909091,"{'Historica y del caribe norte': [12472, 0, 0, 71, 9, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0], 'De la virgen y turistica': [15495, 0, 0, 82, 10, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0], 'Industrial de la bahia': [16154, 0, 0, 122, 18, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]}","[6990, 0, 0, 43, 5, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[7212, 0, 0, 51, 5, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[14407, 0, 0, 90, 11, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[10027, 0, 0, 58, 8, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[5485, 0, 0, 33, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[10016, 58, 0, 0, 1]",44406,6,8.648583524748908,5.844683150925551,2.8248885285772194,11.18665346188576,7.559902129270921,3.653898808656899,37,0,0,0,0,0,0,"{'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0, 'De la virgen y turistica': 0.0}",0.0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",0.0,0,"{'Industrial de la bahia': 2, 'Historica y del caribe norte': 1, 'De la virgen y turistica': 3}",0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",{}
7,44057,328,0,0,328,21,0.6402439024390244,"{'Historica y del caribe norte': [12458, 0, 0, 83, 16, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0], 'De la virgen y turistica': [15469, 0, 0, 102, 17, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0], 'Industrial de la bahia': [16130, 0, 0, 143, 21, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]}","[6984, 0, 0, 47, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[7200, 0, 0, 62, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]","[14386, 0, 0, 106, 22, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]","[10012, 0, 0, 72, 11, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]","[5475, 0, 0, 41, 8, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0]","[11128, 66, 0, 0, 6]",44406,7,8.047898932576679,5.491487636805837,2.663468900599018,10.762362223694513,7.343702945250858,3.5618261759922905,54,0,0,0,0,0,0,"{'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0, 'De la virgen y turistica': 0.0}",0.0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",0.0,0,"{'Industrial de la bahia': 2, 'Historica y del caribe norte': 1, 'De la virgen y turistica': 3}",0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",{}
8,43998,377,0,0,377,31,0.5464190981432361,"{'Historica y del caribe norte': [12449, 0, 0, 90, 8, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0], 'De la virgen y turistica': [15441, 0, 0, 128, 31, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0], 'Industrial de la bahia': [16108, 0, 0, 159, 20, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0]}","[6970, 0, 0, 60, 10, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]","[7196, 0, 0, 64, 8, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]","[14368, 0, 0, 122, 19, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0]","[9993, 0, 0, 87, 15, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0]","[5471, 0, 0, 44, 7, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[0, 0, 0, 0, 0]","[13918, 117, 0, 0, 10]",44406,8,6.734292663153628,4.583164437238211,2.323537359816241,9.849576759658772,6.703336517242515,3.3984058496096967,59,0,0,0,0,0,0,"{'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0, 'De la virgen y turistica': 0.0}",0.0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",0.0,0,"{'Industrial de la bahia': 2, 'Historica y del caribe norte': 1, 'De la virgen y turistica': 3}",0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",{}
9,43905,463,0,0,463,38,0.5464362850971922,"{'Historica y del caribe norte': [12418, 0, 0, 119, 26, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0], 'De la virgen y turistica': [15402, 0, 0, 167, 33, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0], 'Industrial de la bahia': [16085, 0, 0, 177, 17, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0]}","[6954, 0, 0, 75, 15, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[7182, 0, 0, 77, 10, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[14334, 0, 0, 154, 29, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]","[9973, 0, 0, 106, 17, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0]","[5462, 0, 0, 51, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[0, 0, 0, 0, 0]","[13000, 110, 0, 0, 10]",44406,9,7.107800747646714,4.850605773994506,2.409449173535108,10.088506041040722,6.884740778623026,3.419868311704916,76,0,0,0,0,0,0,"{'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.0, 'De la virgen y turistica': 0.0}",0.0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",0.0,0,"{'Industrial de la bahia': 2, 'Historica y del caribe norte': 1, 'De la virgen y turistica': 3}",0,"{'Industrial de la bahia': 0, 'Historica y del caribe norte': 0, 'De la virgen y turistica': 0}",{}
