replicate,time,S,E,A,I1,I2,I3,R,D,obs
1,0,7743955,0,0,2,0,0,0,0,0
1,1,7743952.946727153,1.8616199429677818,0.11659799227304805,1.8049855931576813,-0.01219362473398752,-3.084584376954278e-4,0.19230264132947178,-5.4004612727731585e-6,NA
1,2,7743950.563741196,3.6931735346676797,0.43199356832354413,1.7570934175356185,-0.014061468208311697,-9.243787793227709e-4,0.3938083986787765,-3.6094483064462485e-5,NA
1,3,7743947.29326714,6.005724656620346,0.9487121601540135,1.853299430846657,-7.278989635466429e-5,-0.0012218684999640143,0.6394094114510029,-9.263587790823989e-5,NA
1,4,7743942.493805824,9.29592110476361,1.7273240408587989,2.1241522692728534,0.03597990600350902,-3.758856650860582e-4,0.9692023706317501,-1.3935929692992556e-4,NA
1,5,7743935.2882336695,14.186278371973936,2.8859657085913915,2.6334251223644145,0.1028410286766187,0.0026929802906458383,1.4375322739963572,-9.338556651357379e-5,NA
1,6,7743924.390790933,21.559804697692964,4.615844869992603,3.4868619111684587,0.21376223296529534,0.009453226345175108,2.1234166663106278,1.911321824538061e-4,0
1,7,7743907.871585498,32.72749345644174,7.212388278221869,4.849822809627978,0.38909894139323764,0.02198614133906336,3.1448038131654568,9.476334284188418e-4,0
1,8,7743882.811955582,49.66517869933045,11.126084704807864,6.9761311202023,0.6600719452205025,0.043330451996944595,4.679468149710453,0.0025358018358398664,0
1,9,7743844.787307773,75.3649222361712,17.041343797760806,10.252849669052893,1.0743990438989377,0.07800469717958901,6.996374689869205,0.005501611303029794,0
1,10,7743787.085372723,114.36425259265022,25.996911499851336,15.268681773122175,1.7048067880075823,0.13279663976098022,10.503089996906013,0.010669685292549188,0
1,11,7743699.521105515,173.5475471469373,39.5689937633026,22.91801775565969,2.661938284329522,0.21795774230189124,15.817655203764742,0.019284570709814916,0
1,12,7743566.639330121,263.3609706542408,60.149262342636526,34.55891250574234,4.113936719761535,0.349011992456657,23.877595572674625,0.03322600717988067,0
1,13,7743364.987774604,399.65550198674305,91.36680204294142,52.25287668736333,6.316167732984238,0.5494978773073744,36.10533107581116,0.05533637621638349,0
1,14,7743058.980569177,606.482303982913,138.72828744771078,79.12870311999455,9.65632069193428,0.8551262481589637,54.659141792355115,0.08991817113730896,0
1,15,7742594.624298344,920.3320293176205,210.58915432772213,119.93441862954278,14.722844036930441,1.3200872357529645,82.81395191769177,0.1434893702708721,0
1,16,7741890.00501589,1396.5616520108956,319.62656615084984,181.8744363606969,22.408771636803266,2.0266178438389337,125.53902576234879,0.22593002120415875,0
1,17,7740820.870187587,2119.1326152856896,485.0727991214475,275.87889828048895,34.0692163288286,3.099516234923715,190.37429164199418,0.35222232457227015,0
1,18,7739198.789586076,3215.3553567435138,736.1003972853586,418.52763440717547,51.76023285661326,4.728160575623228,288.7595029907185,0.5450913067587975,1
1,19,7739196.710242374,2634.4038927687625,986.0269457278747,560.5537420188019,77.09371974712059,7.1823244823975205,431.24072840580516,0.8388332170651174,0
1,20,7739194.150373896,2159.1932446433425,1140.8204189122641,648.5131887739948,107.06847414123526,10.672201635982153,607.7527930340766,1.2806928091702774,1
1,21,7739191.305370602,1770.379515790052,1224.2755906059203,695.9295066014894,138.47021326322013,15.2312375470042,805.6330139202564,1.9239405306517408,2
1,22,7739188.321366723,1452.169877711463,1254.9998742077817,713.3780094682802,169.07806241514845,20.7679349042782,1015.2862134164541,2.8201500408310496,5
1,23,7739185.305770652,1191.6691231658335,1247.4728849661626,709.0879952769887,197.42158929549933,27.116971204353373,1229.529515733658,4.014292733562109,2
1,24,7739182.335906454,978.3466883771013,1212.8968498697732,689.4260756881911,222.59114244376852,34.07567238290013,1443.069647750211,5.542013118236776,6
1,25,7739179.465868414,803.6019105233656,1159.878654349746,659.2838164923471,244.09039795446313,41.42942718880569,1652.0865116943069,7.428439065154797,4
1,26,7739176.731947215,660.4091950667738,1094.9764326875093,622.388391254597,261.7222469567336,48.968831418017565,1853.9019139467862,9.68803959086129,12
1,27,7739174.15690665,543.0286613225405,1023.1364118982956,581.5508604441159,275.50118169088535,56.500639697034636,2046.7170005658727,12.32518224131368,12
1,28,7739171.753344473,446.77006163898886,948.0416185236884,538.8643578194788,285.5864849117815,63.85420728869758,2229.4046044313154,15.335117974138873,21
1,29,7739169.52632309,367.8001222365137,872.3897234365435,495.8620024100285,292.23174084832004,70.8846847344895,2401.345515438911,18.705202309894347,20
1,30,7739167.475416396,302.9854474105251,798.1136950103554,453.64230566237916,295.7471668224334,77.47391437237323,2562.300003184708,22.416217099398978,22
1,31,7739165.596299601,249.76407013437,726.5571795254976,412.9688478612261,296.47176136272185,83.5298028703569,2712.307058990594,26.44369130452754,22
1,32,7739163.881967873,206.04086227682504,658.612740322305,374.348845376997,294.75326867333257,88.98464475407367,2851.6062448768957,30.75916784934482,35
1,33,7739162.3236684175,170.10205401872068,594.8309931635818,338.09517683999695,290.93399585171983,93.79285336763952,2980.5771034240615,35.331367991632085,33
1,34,7739160.911604914,140.54545924262248,535.5062933115709,304.3750825497386,285.34114484433553,97.9283750777532,3099.6926016430803,40.127232742853415,46
1,35,7739159.635463087,116.22352566110573,480.74369777709944,273.2482216967015,278.2805695024866,101.38198845080574,3209.48367837897,45.11283282261134,48
1,36,7739158.484796949,96.19684450325586,430.51104885749976,244.69627333598694,270.033083378964,104.1586419712505,3310.512515868456,50.25414296072101,57
1,37,7739157.449307353,79.69615639239402,384.67930208753046,218.64585613763103,260.85263879313607,106.27492397953262,3403.352619983793,55.51768639153532,73
