"","replicate","time","S","E","A","I1","I2","I3","R","D","obs"
"1","1",0,1274250,0,0,2,0,0,0,0,0
"2","1",1,1274249.24517129,0.68502375791597,0.00402615528215502,1.9104567458319,0.00378595532875214,0.000351853419390589,0.12731381907661,0.00639088623002639,0
"3","1",2,1274248.50229023,1.23767994500489,0.0076688162469406,1.89966326586381,0.0107014402260438,0.0012912587851862,0.251653047718149,0.0131014386195598,0
"4","1",3,1274247.74468573,1.70564948434062,0.0107377110845097,1.94972188209846,0.0198814645470635,0.00268716289897385,0.377634863558226,0.020600205087357,0
"5","1",4,1274246.95129656,2.1230733841789,0.0134605463853526,2.04871033711636,0.0307664768056669,0.00445247077461924,0.50888997327093,0.0292455170895175,0
"6","1",5,1274246.10468662,2.51473938292037,0.0160028785380736,2.1889583028732,0.0430120880590472,0.00653166851704411,0.648400013009763,0.039324434580815,0
"7","1",6,1274245.18965288,2.89901605059464,0.0184870784356567,2.36583217369223,0.0564256017063235,0.00889207644113371,0.798741833076688,0.0510807612933416,0
"8","1",7,1274244.19223757,3.28988085956582,0.0210056984216759,2.5769068809712,0.0709228226154835,0.0115178782052194,0.962260461302967,0.0647347874897791,0
"9","1",8,1274243.09900244,3.69835979810125,0.0236319716592333,2.82138932885683,0.0864980732687032,0.0144059541915882,1.14119586108157,0.080497654670138,1
"10","1",9,1274241.89646388,4.13355904409018,0.0264247820134666,3.09972586655886,0.103203885935329,0.0175630469017873,1.33778090101426,0.0985823010888511,0
"11","1",10,1274240.57069151,4.60339611744865,0.0294369383026635,3.41332449225394,0.121136728211519,0.021003735422272,1.55431108133815,0.119211187529142,0
"12","1",11,1274239.1069444,5.11509263905264,0.0327149145510856,3.76441090146142,0.140429448396743,0.0247494288520828,1.79320634709126,0.142623144090368,0
"13","1",12,1274237.48938472,5.67559494297795,0.0363040144557926,4.15589418526861,0.161244519603628,0.0288273874428449,2.05706010877712,0.169078630876612,0
"14","1",13,1274235.70082173,6.29184760947219,0.0402488204859747,4.5913118833018,0.183771209502385,0.0332703515041242,2.34868226413079,0.198864380833468,1
"15","1",14,1274233.72246062,6.97101562128889,0.0445955335464478,5.07480523877358,0.208224281774608,0.0381164002321475,2.6711410989571,0.232297903357358,0
"16","1",15,1274231.53366721,7.72066385808012,0.0493927584841516,5.61111422710793,0.234843725127393,0.0434089575978948,3.02780233115982,0.26973165245011,1
"17","1",16,1274229.11170975,8.54891790049887,0.0546925752081708,6.20559499390881,0.263895573894268,0.0491969788847191,3.42237169153828,0.31155758744913,1
"18","1",17,1274226.43151042,9.46459069673635,0.0605513580357467,6.86425443941818,0.295673564227038,0.0555352713823913,3.85893569444602,0.358211553066639,0
"19","1",18,1274223.46537124,10.4773077652452,0.0670309895991309,7.59379758804885,0.330501394311713,0.0624849229645391,4.3420065327729,0.410178120257473,0
"20","1",19,1274220.20902375,11.5736618089674,0.0740592017842742,8.40023076935092,0.368663821728121,0.0701020701384326,4.87653749961041,0.467992038734784,0
"21","1",20,1274216.6063898,12.7897761975606,0.0818383322221652,9.29057881490308,0.410492581643403,0.0784514448067788,5.46788279925264,0.532233415766514,0
"22","1",21,1274212.62131503,14.1371944956207,0.0904582064868982,10.2741968680717,0.456429769046505,0.0876173325710402,6.12197118774785,0.603547246132018,2
"23","1",22,1274208.21367638,15.6290191002586,0.100002594401918,11.3612825803921,0.506953623913311,0.0976917958293182,6.845384914988,0.682652166883312,2
"24","1",23,1274203.33910374,17.2799391171966,0.110565124381419,12.5629876058257,0.562584043358358,0.108775599071369,7.64540411595109,0.770345197456315,0
"25","1",24,1274197.94838537,19.1063941954288,0.122251060830348,13.8915879398459,0.623890532646692,0.120979693916392,8.53010415132476,0.867512461146115,0
"26","1",25,1274191.98696223,21.1267116006824,0.135177623919129,15.3606302482303,0.691499101575452,0.134426492323913,9.50843838088996,0.97513825450944,3
"27","1",26,1274185.39456973,23.3612001326382,0.149474455726195,16.9850374509526,0.766097314876477,0.149250782718354,10.5902967891937,1.09431141708539,0
"28","1",27,1274178.1045318,25.8323789000707,0.165285895614972,18.7812893187844,0.848442596258444,0.165601336749655,11.7866218399728,1.22623812896315,0
"29","1",28,1274170.04309286,28.5651923678905,0.182771413998865,20.7675942190744,0.939370163497534,0.183642436404981,13.1095180533145,1.37225398772513,0
"30","1",29,1274161.12867024,31.5872548902609,0.202107692433656,22.9640788640731,1.03980177160973,0.203555566025057,14.5723747182478,1.53383754306882,1
"31","1",30,1274151.27109702,34.9291026395055,0.223490088880582,25.3929777842985,1.15075440702984,0.225541106855822,16.18999019289,1.71262402582057,2
"32","1",31,1274140.37061791,38.6245293330664,0.247134886065611,28.0788835943978,1.2733517539371,0.249820577487853,17.9787367857506,1.91042356888498,1
"33","1",32,1274128.31687535,42.7109271997793,0.273281233112946,31.0489984075784,1.40883569113707,0.276638887304738,19.9567272527241,2.12923961918032,2
"34","1",33,1274114.98787692,47.2296357552667,0.302193871552213,34.3333888991375,1.55857793603864,0.306266624915867,22.1439844159154,2.37128770623164,1
"35","1",34,1274100.24875952,52.2263590224202,0.334164603291343,37.9652917422486,1.72409398651273,0.339002798266758,24.5626441513651,2.63901790505226,4
"36","1",35,1274083.95038501,57.7516394056335,0.369517814010077,41.9814606938815,1.90705895683612,0.375177948721948,27.2371861457958,2.93514037698564,1
"37","1",36,1274065.9278362,63.8613664985147,0.408610354410911,46.4225376489036,2.10932449335088,0.415157481358778,30.1946809682427,3.2626527250009,5
