"","replicate","time","S","E","A","I1","I2","I3","R","D","obs"
"970","8",80,2243860.70055591,792.993623565249,470.314186345416,514.328902169604,164.021289233595,68.2415211463364,5698.387785181,123.149800636614,124
"971","8",81,2243612.79123496,874.039815136125,483.330072162504,528.56288536869,164.444797523427,69.1885268800586,5816.20847384143,126.585862848807,132
"972","8",82,2243356.93092488,947.640395394226,501.500445559526,548.433743009929,165.309291475279,70.074297990514,5937.4209074837,130.067631142355,156
"973","8",83,2243090.82372232,1017.2171397298,523.653616467647,572.66013151297,166.714018875986,70.9271034261678,6063.01484004915,133.592742797547,137
"974","8",84,2242812.65301464,1085.1401724463,549.025005950502,600.405918223511,168.72090344115,71.7760993850394,6193.78857200302,137.160278372684,145
"975","8",85,2242520.91196336,1153.07127557915,577.126847801953,631.137688941135,171.367936578955,72.649881775007,6330.41697303901,140.770766659394,148
"976","8",86,2242214.28807245,1222.19632037249,607.660096273843,664.52841146805,174.678172729943,73.5756747601189,6473.49788530306,144.426134398066,127
"977","8",87,2241891.58445117,1293.38240074093,640.45500463529,700.392453169697,178.665746329017,74.5789327972405,6623.58385980464,148.129626293164,151
"978","8",88,2241551.66568782,1367.28439029276,675.430969153459,738.641666925153,183.339895317862,75.6832033920508,6781.20405813503,151.885712282649,149
"979","8",89,2241193.42042971,1444.41709119299,712.569487173474,779.255818469064,188.70763488534,76.9101526998766,6946.87948080883,155.699992306953,147
"980","8",90,2240815.7351448,1525.20427509429,751.895929614599,822.26265305338,194.775530774337,78.279687448878,7121.13373213393,159.579104962648,183
"981","8",91,2240417.47530023,1610.0123121836,793.467199886548,867.724399414089,201.550877846808,79.8101292907552,7304.50082793807,163.530643825042,176
"982","8",92,2239997.47204955,1699.17227997201,837.363799140134,915.729092442306,209.042438388349,81.5184203231552,7497.53081012553,167.563082997686,174
"983","8",93,2239554.5103244,1792.99743220255,883.684221441218,966.384443826236,217.260956837328,83.4203311148009,7700.79424535483,171.685713713333,162
"984","8",94,2238832.31526786,2123.2455915748,943.280117415944,1031.55766364034,226.332673448416,85.5320142119683,7915.65365308218,175.908604135836,160
"985","8",95,2238055.13382407,2443.71298842434,1023.94838401833,1119.77532698805,236.768701561742,87.8832080764712,8146.24153461692,180.242894851396,206
"986","8",96,2237207.83754701,2769.85061170632,1122.80837257355,1227.88719762448,249.041879440823,90.5243397170572,8396.79235457991,184.701749408933,192
"987","8",97,2236276.89244635,3112.88184016532,1238.5249397058,1354.43318182041,263.52273646295,93.519884970684,8671.1503374227,189.301230434242,202
"988","8",98,2235249.37649121,3481.45278231982,1370.81074910992,1499.09905269024,280.526780719507,96.943566679872,8973.03040837902,194.060869854013,200
"989","8",99,2234112.30489275,3882.70750376606,1520.1119323941,1662.37269338029,300.345754860065,100.875747375472,9306.19914858763,199.004059165671,189
"990","8",100,2232852.15069341,4322.9925051591,1687.41267429327,1845.33039425003,323.268645254832,105.402234788992,9674.60543362795,204.158347048868,194
"991","8",101,2231454.48554724,4808.32632359502,1874.11605330592,2049.50654189478,349.596279706468,110.613987278909,10082.480474518,209.555701315952,208
"992","8",102,2229903.69628103,5344.71336705875,2081.97644177387,2276.81969283858,379.65176395003,116.607426592943,10534.4190295983,215.232771328933,234
"993","8",103,2228182.73963838,5938.36977364376,2313.06215217713,2529.53172405596,413.788677994488,123.485110162546,11035.4517577578,221.231178186789,202
"994","8",104,2226272.92246578,6595.88323854276,2569.74152066898,2810.23261412455,452.397671411608,131.356691476384,11591.1122397653,227.597843558885,232
"995","8",105,2224153.68922139,7324.33867360931,2854.68244278185,3121.83993547968,495.912379300177,140.340058568503,12207.5036489091,234.385372629981,228
