replicate,time,S,E,A,I1,I2,I3,R,D,obs
1,0,7743955,0,0,2,0,0,0,0,0
1,1,7743952.735609557,2.0531193773047667,0.10294279014520158,1.8373612944656526,-0.012459848741622382,-3.1163788986787185e-4,0.19293771727948145,-5.432904505605134e-6,NA
1,2,7743950.0966129145,4.083188640198784,0.38191075260926205,1.8775330457610941,-0.015997129923114903,-9.702907247837607e-4,0.398543782160872,-3.704368414727618e-5,NA
1,3,7743946.455354022,6.663412171993461,0.8404876292979936,2.119489982965768,-0.0061926427457079675,-0.0014359557487463063,0.6548759157899234,-9.932782456449017e-5,NA
1,4,7743941.084450928,10.356147593451903,1.5344697549341695,2.6128220696921285,0.0219878781899385,-0.0010117591712195686,1.005964596057614,-1.6591795107998256e-4,NA
1,5,7743932.982482242,15.87288692596941,2.572050694976043,3.457835329634552,0.07573146491274393,0.001204872518253145,1.5119798335339003,-1.7080201693543315e-4,NA
1,6,7743920.673211133,24.22996076502003,4.128626121389425,4.819672437765245,0.1660288260775072,0.006436947433845239,2.2610405740358863,4.551985399476715e-6,0
1,7,7743901.929925963,36.94463768932975,6.47614428582789,6.9563802553857075,0.30987317642258044,0.016417547837187303,3.385482877130798,5.516023503725372e-4,0
1,8,7743873.369520577,56.31470263055316,10.031008580924295,10.264762397811946,0.5334685804244395,0.03368234979797318,5.085837687139395,0.0017670340070487904,0
1,9,7743829.84024287,85.83568812462887,15.428596225598167,15.351743210465658,0.8770598119621651,0.062014420942273135,7.667002873371207,0.004103247507094705,0
1,10,7743763.491909996,130.83238462627781,23.637491642588586,23.143793976670317,1.4022672501633369,0.1071190484480131,11.593175674026554,0.008246418064068301,0
1,11,7743662.359935042,199.41955519534682,36.133958502065866,35.054087703137135,2.2032615706252017,0.17764923719854966,17.571510958131988,0.015236471293442713,0
1,12,7743508.208489479,303.96480209149877,55.16794239469865,53.23736732094767,3.4237920009017375,0.28676527665839135,26.679560598473905,0.02665071711549205,0
1,13,7743273.243461537,463.31765070174697,84.16860310300831,80.9785216993418,5.283147068545399,0.4545094496633242,40.55952277074996,0.04488445297647702,0
1,14,7742915.104694147,706.2051462865546,128.3622681826005,123.28471738813502,8.115720749189975,0.7114227685623563,61.714257221216386,0.07357914942140938,0
1,15,7742369.237542341,1076.403746025748,195.7139936237219,187.78762930472925,12.431313510581612,1.1040553125345103,93.95840429853982,0.11827550616697537,0
1,16,7741537.276415425,1640.6134462105717,298.3618220765487,286.11780076484007,19.00701908032255,1.7033622795046772,143.10579439047876,0.1874091183278706,0
1,17,7740269.364723141,2500.4385365464077,454.8007685568997,435.9974311680754,29.027211968964693,2.6174967813133567,218.0167335724453,0.29382817442112685,1
1,18,7738337.25273448,3810.6087457509866,693.2087384899914,664.4274209829941,44.29688540522793,4.011311978143796,332.194158811168,0.4571079848041835,0
1,19,7738281.184340249,3170.927084348716,933.4793472690326,894.6454415072099,66.26841759918887,6.120888167362306,498.2372345055076,0.7069188335117365,0
1,20,7738211.7345299795,2659.2408037640994,1087.8861294853964,1042.5872922969515,92.45120261503459,9.134362369654047,704.8142049036177,1.0843520558678188,1
1,21,7738133.936223699,2247.8089188440335,1178.436746225749,1129.3414312794728,120.16424929749414,13.091187236394175,937.6581019407979,1.6361347775861395,2
1,22,7738051.522642038,1915.0919613782826,1221.9346437476415,1171.0094301922788,147.5579011618404,17.92562872558432,1186.078692036388,2.408130947921676,2
1,23,7737967.235309183,1644.3495586537047,1231.179107523037,1179.8559189096025,173.39981527964036,23.50931850928975,1442.1257585114386,3.4412022705932324,3
1,24,7737883.060948495,1422.5567681876594,1215.890655457557,1165.195337140367,196.91229949870205,29.681269307816095,1699.944731404679,4.7688723783898626,3
1,25,7737800.4135230575,1239.5665286431663,1183.4245587436062,1134.0756603634466,217.64902470217444,36.268600009058225,1955.2806148984182,6.416249119370503,2
1,26,7737720.274120835,1087.4616324285018,1139.3213459327908,1091.8059157182374,235.4018139590328,43.1004452547931,2205.0959471266146,8.399800315792628,11
1,27,7737643.298249187,960.0535672170643,1087.7311000035654,1042.362760698932,250.13052413004093,50.01687247428114,2447.276983312657,10.727693759635601,9
1,28,7737569.89791593,852.4953019523789,1031.7399531905246,988.7033434205267,261.91064873236036,56.87417837877724,2680.408192778692,13.400491149056112,18
1,29,7737500.304472597,760.9813244132486,973.6218001083693,933.0065037957712,270.89430489334643,63.54764772029346,2903.598939649862,16.412036264931572,11
1,30,7737434.616547089,682.51557175054,915.0319145183082,876.8583042874218,277.2814802581091,69.9325234777015,3116.3506626301246,19.750434767123558,17
1,31,7737372.83648076,614.7319591573673,857.1556467706456,821.3945170695443,281.29908311489567,75.94376252650737,3318.4553292593355,23.399050840772677,22
1,32,7737314.898063191,555.7549739890245,800.8229915519368,767.4104067059096,283.1857987065331,81.51502143924982,3509.917616033017,27.33746866288597,18
1,33,7737260.687402297,504.0920679900389,746.5961359730619,715.4446214982567,283.1814492976171,86.59714314191208,3690.895844137619,31.54239230142956,26
1,34,7737210.058679843,458.549966575647,694.8367631357149,665.8436857409409,281.51962142701063,91.15639571359516,3861.656935901073,35.988461174544994,29
1,35,7737162.845913017,418.16982401219894,645.7574623504901,618.8112623639032,278.42278108109133,95.17260075613326,4022.5423554806466,40.6489748019829,42
1,36,7737118.871689148,382.1768392658571,599.4610056132628,574.4457885800855,274.09920831416406,98.63726340260229,4173.9424113855175,45.49652362655715,36
1,37,7737077.953567846,349.9411703119269,555.9701964790577,532.7690776734204,268.7412783712554,101.5517725431979,4316.277035500298,50.50352768204002,43
