"","replicate","time","S","E","A","I1","I2","I3","R","D","obs"
"1","1",0,7743955,0,0,2,0,0,0,0,0
"2","1",1,7743953.22682648,1.61039400198495,0.00411393226211275,1.99521252718633,0.00796157700865932,0.0010366057846747,0.129248113693687,0.00661192925180177,0
"3","1",2,7743951.33092173,3.04861329429425,0.00818620982255853,2.21904267784911,0.026351634871477,0.0038933826766031,0.266347038798481,0.0147780522977509,0
"4","1",3,7743949.11533965,4.52383837989731,0.0123096371020287,2.64707324964282,0.0538811365197807,0.00841278117851325,0.425590579133664,0.0260640630339774,0
"5","1",4,7743946.38996148,6.20221373289675,0.0169629277872013,3.28451460539887,0.0907434169481383,0.0146689096875736,0.620675166041348,0.0419642841244304,0
"6","1",5,7743942.94729556,8.23639995074407,0.022574701581512,4.16012252134499,0.138290885985539,0.0229247443979665,0.866457269175374,0.0641028650629695,1
"7","1",6,7743938.54189355,10.7866425970115,0.029592608587062,5.3242872054756,0.198923581514773,0.0336212796241604,1.18044516122981,0.0944035012754549,0
"8","1",7,7743932.86982047,14.0380749202639,0.0385294401105165,6.8501130900996,0.276127754619467,0.0473900775471452,1.58427491706388,0.135256399563896,0
"9","1",8,7743925.54594534,18.2169668244789,0.0500089910027824,8.8369389026426,0.374634998946758,0.0650853780613206,2.10533413899312,0.189701327815736,1
"10","1",9,7743916.07668752,23.6082294608943,0.064815163011206,11.4161678060199,0.500693631874029,0.0878352286848864,2.77870435776379,0.261646140261014,0
"11","1",10,7743903.82610997,30.5758736705094,0.0839480584583164,14.7595823612543,0.662459306674372,0.117113442623333,3.6495734711592,0.356138011594045,1
"12","1",11,7743887.97277276,39.5882500925726,0.108694184536172,19.0905635881024,0.870523949638912,0.154836190302427,4.77630316936431,0.479708181602373,0
"13","1",12,7743867.45457292,51.2498164297964,0.14071408112736,24.6988366162114,1.13861194246197,0.203488671327663,6.23434893207756,0.640812544552869,1
"14","1",13,7743840.89737656,66.3419466207699,0.182152624797446,31.9597842523636,1.48449252161043,0.266290873528479,8.1213310204399,0.850401616891219,1
"15","1",14,7743806.52287039,85.8754410306796,0.235785703503241,41.3595299504086,1.93116500877402,0.34741276332414,10.5635817730963,1.12265648610317,0
"16","1",15,7743762.02935624,111.158347432314,0.305204807076001,53.5274719521864,2.50839620707547,0.452253358330349,13.7246152989092,1.4759409339741,0
"17","1",16,7743704.43817936,143.883269018797,0.395056981220811,69.2782487408027,3.25470352649261,0.587800680775922,17.8160394441622,1.93402814973287,2
"18","1",17,7743629.89351782,186.241144297131,0.511358514859214,89.6664826654348,4.2199419070631,0.763101308652459,23.1117826597014,2.52770018480331,2
"19","1",18,7743533.40505946,241.067455847911,0.661894120472062,116.057160764708,5.46862964953339,0.98986405337808,29.9663809807271,3.29680390903899,2
"20","1",19,7743507.81259581,221.462157773138,0.628189223884632,143.376946506516,6.7472384641915,1.22799284044698,38.6861524522609,4.27548508780709,4
"21","1",20,7743477.38812691,209.724023554406,0.593181225315029,166.545422176009,7.80783358269098,1.43578824131759,49.0886288631838,5.44199195803423,4
"22","1",21,7743442.7925003,203.855338592365,0.575190617734183,186.871142687973,8.71917410587946,1.62268589867759,60.941105501449,6.76907029729719,4
"23","1",22,7743404.46993777,202.41074226801,0.570015411458717,205.31632695261,9.53158799954429,1.79569580226184,74.086700583224,8.23833424096282,8
"24","1",23,7743362.70608381,204.344960878047,0.574610932258557,222.592923244718,10.282093476982,1.9600710607679,88.4241797942534,9.83789396924798,10
"25","1",24,7743317.66861823,208.905691184497,0.586787462911232,239.230441067285,10.9980149531007,2.11978029841274,103.893691597005,11.5606786783825,18
"26","1",25,7743269.43717522,215.553955312686,0.604973654909019,255.626512611574,11.6996754543823,2.27786077394655,120.466256144284,13.4032011226378,12
"27","1",26,7743218.02489259,223.907287784189,0.628055728821156,272.08286593837,12.4023128008251,2.43666952680443,138.136196561559,15.3646685322868,15
"28","1",27,7743163.39406902,233.696737690059,0.655245288588449,288.832845212594,13.1175406850365,2.59807704853331,156.915634257204,17.4463357111034,20
"29","1",28,7743105.46720484,244.73754447993,0.686003819895459,306.060015248502,13.8543384407847,2.76359765726184,176.830610723862,19.6510497151653,18
"30","1",29,7743044.13523662,256.90655331909,0.71996751379969,323.912612007769,14.619817312272,2.93449158927166,197.918192558157,21.9829101216988,24
