,Susceptibles,Total infectados,Graves,Críticos,Leves,Recuperados,Rt,Recuento_zonas,0-9,10-19,20-39,40-59,>60,En_cuarentena,Restringido_movilidad,Cuarentena_permanente,Vivos,Día,Contactos_prom_trabajo,Contactos_prom_transporte,Contactos_prom_casa,Contactos_prom_trabajo_conm,Contactos_prom_transporte_conm,Contactos_prom_casa_conm,Nuevos_infectados,Detectados,En_testing,En_cama,En_UCI,Detectados_por_intervencion,#Intervenidos,porcentaje_edad_activa_por_zona,porcentaje_edad_activa,tasa_letalidad_por_zona,tasa_letalidad,total_muertos,total_muertos_por_zona,total_muertos_edad_activa,total_muertos_edad_activa_por_zona,zonas intervenidas,Graves_efectivos,Criticos_efectivos
0,45144,2,0,0,2,0,0.0,"{9: [3330, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 2: [2184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 15: [944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 1: [2311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 6: [3790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 7: [4631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4: [2894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 13: [3914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 11: [2136, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 16: [4389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 14: [2263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 10: [1474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 3: [2864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 8: [3311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 5: [2545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 12: [2164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[4721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15727, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7154, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]",45146,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0}",0.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0}",0.0,0,"{1: 2, 2: 6, 3: 13, 4: 3, 5: 3, 6: 11, 7: 2, 8: 5, 9: 1, 10: 5, 11: 1, 12: 6, 13: 4, 14: 0, 15: 0, 16: 2}",0,"{1: 0, 2: 2, 3: 1, 4: 1, 5: 0, 6: 1, 7: 0, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0}","{3: [[116, 15], [117, 15], [118, 15], [119, 15], [120, 15], [121, 15], [122, 15], [123, 15], [124, 15], [125, 15], [126, 15], [127, 15], [128, 15], [129, 15], [130, 15], [131, 15], [132, 15], [133, 15], [134, 15], [135, 15], [136, 15], [137, 15], [138, 15], [139, 15], [140, 15], [141, 15], [142, 15], [143, 15], [144, 15], [145, 15], [146, 15], [147, 15], [148, 15], [149, 15], [150, 15], [151, 15], [152, 15], [153, 15], [154, 15], [155, 15], [156, 15], [157, 15], [158, 15], [159, 15], [160, 15], [161, 15], [162, 15], [163, 15], [164, 15], [165, 15], [166, 15], [167, 15], [168, 15], [169, 15], [170, 15], [171, 15], [172, 15], [173, 15], [174, 15], [175, 15], [176, 15], [177, 15], [178, 15], [179, 15], [180, 15], [181, 15], [182, 15], [183, 15], [184, 15], [185, 15], [186, 15], [187, 15], [188, 15], [189, 15], [190, 15], [191, 15], [192, 15], [193, 15], [194, 15], [195, 15], [196, 15], [197, 15], [198, 15], [199, 15], [200, 15], [201, 15], [202, 15], [203, 15], [204, 15], [205, 15], [206, 15], [207, 15], [208, 15], [209, 15], [210, 15], [211, 15], [212, 15], [213, 15], [214, 15], [215, 15], [216, 15], [217, 15], [218, 15], [219, 15], [220, 15], [221, 15], [222, 15], [223, 15], [224, 15], [225, 15], [226, 15], [227, 15], [228, 15], [229, 15], [230, 15], [231, 15], [232, 15], [233, 15], [234, 15], [235, 15], [236, 15], [237, 15], [238, 15], [239, 15], [240, 15], [241, 15], [242, 15], [243, 15], [244, 15], [245, 15], [246, 15], [247, 15], [248, 15], [249, 15], [250, 15], [251, 15], [252, 15], [253, 15], [254, 15], [255, 15], [256, 15], [257, 15], [258, 15], [259, 15], [260, 15], [261, 15], [262, 15], [263, 15], [264, 15], [265, 15], [266, 15], [267, 15], [268, 15], [269, 15], [270, 15], [271, 15], [272, 15], [273, 15], [274, 15], [275, 15], [276, 15], [277, 15], [278, 15], [279, 15], [280, 15], [281, 15], [282, 15], [283, 15], [284, 15], [285, 15], [286, 15], [287, 15], [288, 15], [289, 15], [290, 15], [291, 15], [292, 15], [293, 15], [294, 15], [295, 15], [296, 15], [297, 15], [298, 15], [299, 15]], 8: [[116, 15], [117, 15], [118, 15], [119, 15], [120, 15], [121, 15], [122, 15], [123, 15], [124, 15], [125, 15], [126, 15], [127, 15], [128, 15], [129, 15], [130, 15], [131, 15], [132, 15], [133, 15], [134, 15], [135, 15], [136, 15], [137, 15], [138, 15], [139, 15], [140, 15], [141, 15], [142, 15], [143, 15], [144, 15], [145, 15], [146, 15], [147, 15], [148, 15], [149, 15], [150, 15], [151, 15], [152, 15], [153, 15], [154, 15], [155, 15], [156, 15], [157, 15], [158, 15], [159, 15], [160, 15], [161, 15], [162, 15], [163, 15], [164, 15], [165, 15], [166, 15], [167, 15], [168, 15], [169, 15], [170, 15], [171, 15], [172, 15], [173, 15], [174, 15], [175, 15], [176, 15], [177, 15], [178, 15], [179, 15], [180, 15], [181, 15], [182, 15], [183, 15], [184, 15], [185, 15], [186, 15], [187, 15], [188, 15], [189, 15], [190, 15], [191, 15], [192, 15], [193, 15], [194, 15], [195, 15], [196, 15], [197, 15], [198, 15], [199, 15], [200, 15], [201, 15], [202, 15], [203, 15], [204, 15], [205, 15], [206, 15], [207, 15], [208, 15], [209, 15], [210, 15], [211, 15], [212, 15], [213, 15], [214, 15], [215, 15], [216, 15], [217, 15], [218, 15], [219, 15], [220, 15], [221, 15], [222, 15], [223, 15], [224, 15], [225, 15], [226, 15], [227, 15], [228, 15], [229, 15], [230, 15], [231, 15], [232, 15], [233, 15], [234, 15], [235, 15], [236, 15], [237, 15], [238, 15], [239, 15], [240, 15], [241, 15], [242, 15], [243, 15], [244, 15], [245, 15], [246, 15], [247, 15], [248, 15], [249, 15], [250, 15], [251, 15], [252, 15], [253, 15], [254, 15], [255, 15], [256, 15], [257, 15], [258, 15], [259, 15], [260, 15], [261, 15], [262, 15], [263, 15], [264, 15], [265, 15], [266, 15], [267, 15], [268, 15], [269, 15], [270, 15], [271, 15], [272, 15], [273, 15], [274, 15], [275, 15], [276, 15], [277, 15], [278, 15], [279, 15], [280, 15], [281, 15], [282, 15], [283, 15], [284, 15], [285, 15], [286, 15], [287, 15], [288, 15], [289, 15], [290, 15], [291, 15], [292, 15], [293, 15], [294, 15], [295, 15], [296, 15], [297, 15], [298, 15], [299, 15]], 6: [[119, 15], [120, 15], [121, 15], [122, 15], [123, 15], [124, 15], [125, 15], [126, 15], [127, 15], [128, 15], [129, 15], [130, 15], [131, 15], [132, 15], [133, 15], [134, 15], [135, 15], [136, 15], [137, 15], [138, 15], [139, 15], [140, 15], [141, 15], [142, 15], [143, 15], [144, 15], [145, 15], [146, 15], [147, 15], [148, 15], [149, 15], [150, 15], [151, 15], [152, 15], [153, 15], [154, 15], [155, 15], [156, 15], [157, 15], [158, 15], [159, 15], [160, 15], [161, 15], [162, 15], [163, 15], [164, 15], [165, 15], [166, 15], [167, 15], [168, 15], [169, 15], [170, 15], [171, 15], [172, 15], [173, 15], [174, 15], [175, 15], [176, 15], [177, 15], [178, 15], [179, 15], [180, 15], [181, 15], [182, 15], [183, 15], [184, 15], [185, 15], [186, 15], [187, 15], [188, 15], [189, 15], [190, 15], [191, 15], [192, 15], [193, 15], [194, 15], [195, 15], [196, 15], [197, 15], [198, 15], [199, 15], [200, 15], [201, 15], [202, 15], [203, 15], [204, 15], [205, 15], [206, 15], [207, 15], [208, 15], [209, 15], [210, 15], [211, 15], [212, 15], [213, 15], [214, 15], [215, 15], [216, 15], [217, 15], [218, 15], [219, 15], [220, 15], [221, 15], [222, 15], [223, 15], [224, 15], [225, 15], [226, 15], [227, 15], [228, 15], [229, 15], [230, 15], [231, 15], [232, 15], [233, 15], [234, 15], [235, 15], [236, 15], [237, 15], [238, 15], [239, 15], [240, 15], [241, 15], [242, 15], [243, 15], [244, 15], [245, 15], [246, 15], [247, 15], [248, 15], [249, 15], [250, 15], [251, 15], [252, 15], [253, 15], [254, 15], [255, 15], [256, 15], [257, 15], [258, 15], [259, 15], [260, 15], [261, 15], [262, 15], [263, 15], [264, 15], [265, 15], [266, 15], [267, 15], [268, 15], [269, 15], [270, 15], [271, 15], [272, 15], [273, 15], [274, 15], [275, 15], [276, 15], [277, 15], [278, 15], [279, 15], [280, 15], [281, 15], [282, 15], [283, 15], [284, 15], [285, 15], [286, 15], [287, 15], [288, 15], [289, 15], [290, 15], [291, 15], [292, 15], [293, 15], [294, 15], [295, 15], [296, 15], [297, 15], [298, 15], [299, 15]], 12: [[131, 15], [135, 15], [136, 15], [137, 15], [138, 15], [139, 15], [140, 15], [141, 15], [142, 15], [143, 15], [144, 15], [145, 15], [146, 15], [147, 15], [148, 15], [149, 15], [150, 15], [151, 15], [152, 15], [153, 15], [154, 15], [155, 15], [156, 15], [157, 15], [158, 15], [159, 15], [160, 15], [161, 15], [162, 15], [163, 15], [164, 15], [165, 15], [166, 15], [167, 15], [168, 15], [169, 15], [170, 15], [171, 15], [172, 15], [173, 15], [174, 15], [175, 15], [176, 15], [177, 15], [178, 15], [179, 15], [180, 15], [181, 15], [182, 15], [183, 15], [184, 15], [185, 15], [186, 15], [187, 15], [188, 15], [189, 15], [190, 15], [191, 15], [192, 15], [193, 15], [194, 15], [195, 15], [196, 15], [197, 15], [198, 15], [199, 15], [200, 15], [201, 15], [202, 15], [203, 15], [204, 15], [205, 15], [206, 15], [207, 15], [208, 15], [209, 15], [210, 15], [211, 15], [212, 15], [213, 15], [214, 15], [215, 15], [216, 15], [217, 15], [218, 15], [219, 15], [220, 15], [221, 15], [222, 15], [223, 15], [224, 15], [225, 15], [226, 15], [227, 15], [228, 15], [229, 15], [230, 15], [231, 15], [232, 15], [233, 15], [234, 15], [235, 15], [236, 15], [237, 15], [238, 15], [239, 15], [240, 15], [241, 15], [242, 15], [243, 15], [244, 15], [245, 15], [246, 15], [247, 15], [248, 15], [249, 15], [250, 15], [251, 15], [252, 15], [253, 15], [254, 15], [255, 15], [256, 15], [257, 15], [258, 15], [259, 15], [260, 15], [261, 15], [262, 15], [263, 15], [264, 15], [265, 15], [266, 15], [267, 15], [268, 15], [269, 15], [270, 15], [271, 15], [272, 15], [273, 15], [274, 15], [275, 15], [276, 15], [277, 15], [278, 15], [279, 15], [280, 15], [281, 15], [282, 15], [283, 15], [284, 15], [285, 15], [286, 15], [287, 15], [288, 15], [289, 15], [290, 15], [291, 15], [292, 15], [293, 15], [294, 15], [295, 15], [296, 15], [297, 15], [298, 15], [299, 15]]}",0,0
1,45144,2,0,0,2,0,0.0,"{9: [3330, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 2: [2184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 15: [944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 1: [2311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 6: [3790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 7: [4631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 4: [2894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 13: [3914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 11: [2136, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 16: [4389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 14: [2263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 10: [1474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 3: [2864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 8: [3311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 5: [2545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 12: [2164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[4721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15727, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7154, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[7627, 0, 0, 0, 0]","[0, 0, 0, 0, 0]",45146,1,0.7834581136756302,2.5192486599034245,1.4293846630930758,0.942722354007303,3.0313707721421146,1.4301020816119832,0,0,0,0,0,0,0,"{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0}",0.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0}",0.0,0,"{1: 2, 2: 6, 3: 13, 4: 3, 5: 3, 6: 11, 7: 2, 8: 5, 9: 1, 10: 5, 11: 1, 12: 6, 13: 4, 14: 0, 15: 0, 16: 2}",0,"{1: 0, 2: 2, 3: 1, 4: 1, 5: 0, 6: 1, 7: 0, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0}","{3: [[116, 15], [117, 15], [118, 15], [119, 15], [120, 15], [121, 15], [122, 15], [123, 15], [124, 15], [125, 15], [126, 15], [127, 15], [128, 15], [129, 15], [130, 15], [131, 15], [132, 15], [133, 15], [134, 15], [135, 15], [136, 15], [137, 15], [138, 15], [139, 15], [140, 15], [141, 15], [142, 15], [143, 15], [144, 15], [145, 15], [146, 15], [147, 15], [148, 15], [149, 15], [150, 15], [151, 15], [152, 15], [153, 15], [154, 15], [155, 15], [156, 15], [157, 15], [158, 15], [159, 15], [160, 15], [161, 15], [162, 15], [163, 15], [164, 15], [165, 15], [166, 15], [167, 15], [168, 15], [169, 15], [170, 15], [171, 15], [172, 15], [173, 15], [174, 15], [175, 15], [176, 15], [177, 15], [178, 15], [179, 15], [180, 15], [181, 15], [182, 15], [183, 15], [184, 15], [185, 15], [186, 15], [187, 15], [188, 15], [189, 15], [190, 15], [191, 15], [192, 15], [193, 15], [194, 15], [195, 15], [196, 15], [197, 15], [198, 15], [199, 15], [200, 15], [201, 15], [202, 15], [203, 15], [204, 15], [205, 15], [206, 15], [207, 15], [208, 15], [209, 15], [210, 15], [211, 15], [212, 15], [213, 15], [214, 15], [215, 15], [216, 15], [217, 15], [218, 15], [219, 15], [220, 15], [221, 15], [222, 15], [223, 15], [224, 15], [225, 15], [226, 15], [227, 15], [228, 15], [229, 15], [230, 15], [231, 15], [232, 15], [233, 15], [234, 15], [235, 15], [236, 15], [237, 15], [238, 15], [239, 15], [240, 15], [241, 15], [242, 15], [243, 15], [244, 15], [245, 15], [246, 15], [247, 15], [248, 15], [249, 15], [250, 15], [251, 15], [252, 15], [253, 15], [254, 15], [255, 15], [256, 15], [257, 15], [258, 15], [259, 15], [260, 15], [261, 15], [262, 15], [263, 15], [264, 15], [265, 15], [266, 15], [267, 15], [268, 15], [269, 15], [270, 15], [271, 15], [272, 15], [273, 15], [274, 15], [275, 15], [276, 15], [277, 15], [278, 15], [279, 15], [280, 15], [281, 15], [282, 15], [283, 15], [284, 15], [285, 15], [286, 15], [287, 15], [288, 15], [289, 15], [290, 15], [291, 15], [292, 15], [293, 15], [294, 15], [295, 15], [296, 15], [297, 15], [298, 15], [299, 15]], 8: [[116, 15], [117, 15], [118, 15], [119, 15], [120, 15], [121, 15], [122, 15], [123, 15], [124, 15], [125, 15], [126, 15], [127, 15], [128, 15], [129, 15], [130, 15], [131, 15], [132, 15], [133, 15], [134, 15], [135, 15], [136, 15], [137, 15], [138, 15], [139, 15], [140, 15], [141, 15], [142, 15], [143, 15], [144, 15], [145, 15], [146, 15], [147, 15], [148, 15], [149, 15], [150, 15], [151, 15], [152, 15], [153, 15], [154, 15], [155, 15], [156, 15], [157, 15], [158, 15], [159, 15], [160, 15], [161, 15], [162, 15], [163, 15], [164, 15], [165, 15], [166, 15], [167, 15], [168, 15], [169, 15], [170, 15], [171, 15], [172, 15], [173, 15], [174, 15], [175, 15], [176, 15], [177, 15], [178, 15], [179, 15], [180, 15], [181, 15], [182, 15], [183, 15], [184, 15], [185, 15], [186, 15], [187, 15], [188, 15], [189, 15], [190, 15], [191, 15], [192, 15], [193, 15], [194, 15], [195, 15], [196, 15], [197, 15], [198, 15], [199, 15], [200, 15], [201, 15], [202, 15], [203, 15], [204, 15], [205, 15], [206, 15], [207, 15], [208, 15], [209, 15], [210, 15], [211, 15], [212, 15], [213, 15], [214, 15], [215, 15], [216, 15], [217, 15], [218, 15], [219, 15], [220, 15], [221, 15], [222, 15], [223, 15], [224, 15], [225, 15], [226, 15], [227, 15], [228, 15], [229, 15], [230, 15], [231, 15], [232, 15], [233, 15], [234, 15], [235, 15], [236, 15], [237, 15], [238, 15], [239, 15], [240, 15], [241, 15], [242, 15], [243, 15], [244, 15], [245, 15], [246, 15], [247, 15], [248, 15], [249, 15], [250, 15], [251, 15], [252, 15], [253, 15], [254, 15], [255, 15], [256, 15], [257, 15], [258, 15], [259, 15], [260, 15], [261, 15], [262, 15], [263, 15], [264, 15], [265, 15], [266, 15], [267, 15], [268, 15], [269, 15], [270, 15], [271, 15], [272, 15], [273, 15], [274, 15], [275, 15], [276, 15], [277, 15], [278, 15], [279, 15], [280, 15], [281, 15], [282, 15], [283, 15], [284, 15], [285, 15], [286, 15], [287, 15], [288, 15], [289, 15], [290, 15], [291, 15], [292, 15], [293, 15], [294, 15], [295, 15], [296, 15], [297, 15], [298, 15], [299, 15]], 6: [[119, 15], [120, 15], [121, 15], [122, 15], [123, 15], [124, 15], [125, 15], [126, 15], [127, 15], [128, 15], [129, 15], [130, 15], [131, 15], [132, 15], [133, 15], [134, 15], [135, 15], [136, 15], [137, 15], [138, 15], [139, 15], [140, 15], [141, 15], [142, 15], [143, 15], [144, 15], [145, 15], [146, 15], [147, 15], [148, 15], [149, 15], [150, 15], [151, 15], [152, 15], [153, 15], [154, 15], [155, 15], [156, 15], [157, 15], [158, 15], [159, 15], [160, 15], [161, 15], [162, 15], [163, 15], [164, 15], [165, 15], [166, 15], [167, 15], [168, 15], [169, 15], [170, 15], [171, 15], [172, 15], [173, 15], [174, 15], [175, 15], [176, 15], [177, 15], [178, 15], [179, 15], [180, 15], [181, 15], [182, 15], [183, 15], [184, 15], [185, 15], [186, 15], [187, 15], [188, 15], [189, 15], [190, 15], [191, 15], [192, 15], [193, 15], [194, 15], [195, 15], [196, 15], [197, 15], [198, 15], [199, 15], [200, 15], [201, 15], [202, 15], [203, 15], [204, 15], [205, 15], [206, 15], [207, 15], [208, 15], [209, 15], [210, 15], [211, 15], [212, 15], [213, 15], [214, 15], [215, 15], [216, 15], [217, 15], [218, 15], [219, 15], [220, 15], [221, 15], [222, 15], [223, 15], [224, 15], [225, 15], [226, 15], [227, 15], [228, 15], [229, 15], [230, 15], [231, 15], [232, 15], [233, 15], [234, 15], [235, 15], [236, 15], [237, 15], [238, 15], [239, 15], [240, 15], [241, 15], [242, 15], [243, 15], [244, 15], [245, 15], [246, 15], [247, 15], [248, 15], [249, 15], [250, 15], [251, 15], [252, 15], [253, 15], [254, 15], [255, 15], [256, 15], [257, 15], [258, 15], [259, 15], [260, 15], [261, 15], [262, 15], [263, 15], [264, 15], [265, 15], [266, 15], [267, 15], [268, 15], [269, 15], [270, 15], [271, 15], [272, 15], [273, 15], [274, 15], [275, 15], [276, 15], [277, 15], [278, 15], [279, 15], [280, 15], [281, 15], [282, 15], [283, 15], [284, 15], [285, 15], [286, 15], [287, 15], [288, 15], [289, 15], [290, 15], [291, 15], [292, 15], [293, 15], [294, 15], [295, 15], [296, 15], [297, 15], [298, 15], [299, 15]], 12: [[131, 15], [135, 15], [136, 15], [137, 15], [138, 15], [139, 15], [140, 15], [141, 15], [142, 15], [143, 15], [144, 15], [145, 15], [146, 15], [147, 15], [148, 15], [149, 15], [150, 15], [151, 15], [152, 15], [153, 15], [154, 15], [155, 15], [156, 15], [157, 15], [158, 15], [159, 15], [160, 15], [161, 15], [162, 15], [163, 15], [164, 15], [165, 15], [166, 15], [167, 15], [168, 15], [169, 15], [170, 15], [171, 15], [172, 15], [173, 15], [174, 15], [175, 15], [176, 15], [177, 15], [178, 15], [179, 15], [180, 15], [181, 15], [182, 15], [183, 15], [184, 15], [185, 15], [186, 15], [187, 15], [188, 15], [189, 15], [190, 15], [191, 15], [192, 15], [193, 15], [194, 15], [195, 15], [196, 15], [197, 15], [198, 15], [199, 15], [200, 15], [201, 15], [202, 15], [203, 15], [204, 15], [205, 15], [206, 15], [207, 15], [208, 15], [209, 15], [210, 15], [211, 15], [212, 15], [213, 15], [214, 15], [215, 15], [216, 15], [217, 15], [218, 15], [219, 15], [220, 15], [221, 15], [222, 15], [223, 15], [224, 15], [225, 15], [226, 15], [227, 15], [228, 15], [229, 15], [230, 15], [231, 15], [232, 15], [233, 15], [234, 15], [235, 15], [236, 15], [237, 15], [238, 15], [239, 15], [240, 15], [241, 15], [242, 15], [243, 15], [244, 15], [245, 15], [246, 15], [247, 15], [248, 15], [249, 15], [250, 15], [251, 15], [252, 15], [253, 15], [254, 15], [255, 15], [256, 15], [257, 15], [258, 15], [259, 15], [260, 15], [261, 15], [262, 15], [263, 15], [264, 15], [265, 15], [266, 15], [267, 15], [268, 15], [269, 15], [270, 15], [271, 15], [272, 15], [273, 15], [274, 15], [275, 15], [276, 15], [277, 15], [278, 15], [279, 15], [280, 15], [281, 15], [282, 15], [283, 15], [284, 15], [285, 15], [286, 15], [287, 15], [288, 15], [289, 15], [290, 15], [291, 15], [292, 15], [293, 15], [294, 15], [295, 15], [296, 15], [297, 15], [298, 15], [299, 15]]}",0,0
