exp,Fecha,Graves,Críticos,Fallecidos,R0,Rt,Cuarentena
0,2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-03-07,0.0,0.0,0.0,5.3503116556539417e-05,0.07692307692307693,0.0
0,2020-03-08,0.0,0.0,0.0,0.00021401246622615767,0.21311475409836064,0.0
0,2020-03-09,0.0,0.0,0.0,0.0005082796072871245,0.323943661971831,0.0
0,2020-03-10,0.0,0.0,0.0,0.0006687889569567427,0.3924050632911392,0.0
0,2020-03-11,0.0,0.0,0.0,0.0009898076562959793,0.4666666666666667,0.0
0,2020-03-12,5.3503116556539417e-05,0.0,0.0,0.0012305716808004067,0.5,0.0
0,2020-03-13,5.3503116556539417e-05,0.0,0.0,0.001284074797356946,0.5,0.7641850137770525
0,2020-03-14,5.3503116556539417e-05,0.0,0.0,0.0013375779139134854,0.5151515151515151,0.7156576870602712
0,2020-03-15,5.3503116556539417e-05,0.0,0.0,0.001391081030470025,0.5339805825242718,0.6974398758727696
0,2020-03-16,5.3503116556539417e-05,0.0,0.0,0.0015248388218613734,0.5789473684210527,0.5315534629892191
0,2020-03-17,5.3503116556539417e-05,0.0,0.0,0.00184585752120061,0.5897435897435898,0.64193039244536
0,2020-03-18,5.3503116556539417e-05,0.0,0.0,0.00184585752120061,0.5932203389830508,0.6498488536957278
0,2020-03-19,5.3503116556539417e-05,0.0,0.0,0.0019796153125919585,0.6065573770491803,0.6445520451566303
0,2020-03-20,5.3503116556539417e-05,0.0,0.0,0.0020063668708702282,0.28205128205128205,0.648377517990423
0,2020-03-21,5.3503116556539417e-05,0.0,0.0,0.002033118429148498,0.3,0.6924640860330115
0,2020-03-22,5.3503116556539417e-05,0.0,0.0,0.002140124662261577,0.3333333333333333,0.6282335946068859
0,2020-03-23,5.3503116556539417e-05,0.0,0.0,0.002380888686766004,0.40425531914893614,0.6222412455525534
0,2020-03-24,5.3503116556539417e-05,0.0,0.0,0.002514646478157353,0.42857142857142855,0.6090527273213665
0,2020-03-25,5.3503116556539417e-05,0.0,0.0,0.002568149594713892,0.4166666666666667,0.6007329926968246
0,2020-03-26,5.3503116556539417e-05,0.0,0.0,0.0025949011529921616,0.39361702127659576,0.6058425403279741
0,2020-03-27,5.3503116556539417e-05,0.0,0.0,0.0027286589443835103,0.4318181818181818,0.6230705438591798
0,2020-03-28,5.3503116556539417e-05,0.0,0.0,0.0028089136192183195,0.4,0.6677456461838902
0,2020-03-29,5.3503116556539417e-05,0.0,0.0,0.0029694229688879375,0.4155844155844156,0.6313100238088869
0,2020-03-30,5.3503116556539417e-05,0.0,0.0,0.0029961745271662073,0.42857142857142855,0.6121291565233675
0,2020-03-31,5.3503116556539417e-05,0.0,0.0,0.0031031807602792862,0.4444444444444444,0.596907519863032
0,2020-04-01,5.3503116556539417e-05,0.0,0.0,0.003210186993392365,0.48,0.6674781306011075
0,2020-04-02,8.025467483480912e-05,0.0,0.0,0.0033439447847837134,0.5,0.6980284101548915
0,2020-04-03,5.3503116556539417e-05,0.0,0.0,0.003477702576175062,0.4666666666666667,0.6474144618924053
0,2020-04-04,5.3503116556539417e-05,0.0,0.0,0.003584708809288141,0.4626865671641791,0.6845456247826436
0,2020-04-05,5.3503116556539417e-05,0.0,0.0,0.003611460367566411,0.4705882352941176,0.6026858564511383
0,2020-04-06,5.3503116556539417e-05,0.0,0.0,0.003745218158957759,0.4852941176470588,0.6048794842299564
0,2020-04-07,5.3503116556539417e-05,0.0,0.0,0.003878975950349108,0.527027027027027,0.599288408549798
0,2020-04-08,5.3503116556539417e-05,0.0,0.0,0.003985982183462186,0.5256410256410257,0.5873572135576898
0,2020-04-09,5.3503116556539417e-05,0.0,0.0,0.004146491533131805,0.5394736842105263,0.582434926834488
0,2020-04-10,5.3503116556539417e-05,0.0,0.0,0.004173243091410075,0.5285714285714286,0.5992349054332415
0,2020-04-11,2.6751558278269708e-05,0.0,0.0,0.004226746207966614,0.4923076923076923,0.6613787753136621
0,2020-04-12,2.6751558278269708e-05,0.0,0.0,0.004307000882801423,0.5373134328358209,0.6047724779968433
0,2020-04-13,2.6751558278269708e-05,0.0,0.0,0.0044407586741927714,0.5774647887323944,0.6065380808432091
0,2020-04-14,2.6751558278269708e-05,0.0,0.0,0.004521013349027581,0.5211267605633803,0.6083304352478532
0,2020-04-15,2.6751558278269708e-05,0.0,0.0,0.00462801958214066,0.4571428571428571,0.6012412723041117
0,2020-04-16,2.6751558278269708e-05,0.0,0.0,0.0046815226986971995,0.4328358208955224,0.5956769481822316
0,2020-04-17,2.6751558278269708e-05,0.0,0.0,0.004735025815253738,0.4558823529411765,0.5741686953265027
0,2020-04-18,2.6751558278269708e-05,0.0,0.0,0.004842032048366817,0.4492753623188406,0.651266686284476
0,2020-04-19,2.6751558278269708e-05,0.0,0.0,0.005029292956314706,0.4142857142857143,0.5605789037211417
0,2020-04-20,2.6751558278269708e-05,0.0,0.0,0.005056044514592975,0.4029850746268657,0.557127952703245
0,2020-04-21,0.0,0.0,0.0,0.0051095476311495145,0.4615384615384616,0.535111420240229
0,2020-04-22,0.0,0.0,0.0,0.005270056980819133,0.484375,0.5126401112864825
0,2020-04-23,0.0,0.0,0.0,0.005350311655653942,0.5151515151515151,0.6368743479307669
0,2020-04-24,0.0,0.0,0.0,0.00551082100532356,0.5797101449275363,0.549691019501886
0,2020-04-25,0.0,0.0,0.0,0.005617827238436639,0.6231884057971014,0.5966935073968058
0,2020-04-26,0.0,0.0,0.0,0.005805088146384527,0.5652173913043478,0.5157432920467617
0,2020-04-27,0.0,0.0,0.0,0.005831839704662797,0.5454545454545454,0.5169203606110055
0,2020-04-28,2.6751558278269708e-05,0.0,0.0,0.006045852170888954,0.5694444444444444,0.5083063588454028
0,2020-04-29,2.6751558278269708e-05,0.0,0.0,0.006152858404002033,0.56,0.5099917070169337
0,2020-04-30,2.6751558278269708e-05,0.0,0.0,0.006366870870228191,0.625,0.49118536154731013
0,2020-05-01,2.6751558278269708e-05,0.0,0.0,0.006554131778176079,0.6049382716049383,0.4828121238062117
0,2020-05-02,2.6751558278269708e-05,0.0,0.0,0.006741392686123966,0.6190476190476191,0.5232872314812338
0,2020-05-03,2.6751558278269708e-05,0.0,0.0,0.0068751504775153155,0.5862068965517241,0.49000829298306625
0,2020-05-04,5.3503116556539417e-05,0.0,0.0,0.0070891629437414725,0.6129032258064516,0.49038281479896206
0,2020-05-05,5.3503116556539417e-05,0.0,0.0,0.007249672293411091,0.6464646464646465,0.48455097509429923
0,2020-05-06,5.3503116556539417e-05,0.0,0.0,0.007543939434472058,0.6261682242990654,0.48144779433401996
0,2020-05-07,5.3503116556539417e-05,0.0,0.0,0.007811455017254755,0.7027027027027027,0.47138920842139054
0,2020-05-08,5.3503116556539417e-05,0.0,0.0,0.008078970600037452,0.7226890756302521,0.4533319065835585
0,2020-05-09,5.3503116556539417e-05,0.0,0.0,0.00826623150798534,0.72,0.5240630266713036
0,2020-05-10,5.3503116556539417e-05,0.0,0.0,0.008453492415933229,0.68,0.4566758513683422
0,2020-05-11,5.3503116556539417e-05,0.0,0.0,0.008721007998715925,0.6861313868613139,0.4697573633664161
0,2020-05-12,5.3503116556539417e-05,0.0,0.0,0.0090955298146117,0.7083333333333334,0.45761215590808163
0,2020-05-13,5.3503116556539417e-05,0.0,0.0,0.009550306305342286,0.7283950617283951,0.4522350926941494
0,2020-05-14,5.3503116556539417e-05,0.0,0.0,0.010058585912629411,0.650887573964497,0.4416414756159546
0,2020-05-15,5.3503116556539417e-05,0.0,0.0,0.010379604611968647,0.6759776536312849,0.42971028062384636
0,2020-05-16,5.3503116556539417e-05,0.0,0.0,0.010700623311307883,0.65,0.49538535619699847
0,2020-05-17,5.3503116556539417e-05,0.0,0.0,0.010914635777534041,0.6737967914438503,0.5401407131965437
0,2020-05-18,5.3503116556539417e-05,0.0,0.0,0.011369412268264626,0.6616915422885572,0.4191969182204863
0,2020-05-19,5.3503116556539417e-05,0.0,0.0,0.011984698108664829,0.6425339366515838,0.42492175169203605
