exp,Fecha,Graves,Críticos,Fallecidos,R0,Rt,Cuarentena
0,2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-03-07,0.0,0.0,0.0,0.0,0.25,0.0
0,2020-03-08,0.0,0.0,0.0,8.850928241099285e-05,0.5714285714285714,0.0
0,2020-03-09,0.0,0.0,0.0,8.850928241099285e-05,0.5714285714285714,0.0
0,2020-03-10,0.0,0.0,0.0,0.00013276392361648927,0.6666666666666666,0.0
0,2020-03-11,0.0,0.0,0.0,0.00013276392361648927,0.6666666666666666,0.0
0,2020-03-12,0.0,0.0,0.0,0.00013276392361648927,0.7,0.0
0,2020-03-13,0.0,0.0,0.0,0.000309782488438475,0.8235294117647058,0.0
0,2020-03-14,0.0,0.0,0.0,0.0003540371296439714,0.8636363636363636,0.0
0,2020-03-15,0.0,0.0,0.0,0.0005531830150687053,0.8965517241379308,0.0
0,2020-03-16,0.0,0.0,0.0,0.00061956497687695,0.90625,0.0
0,2020-03-17,0.0,0.0,0.0,0.0006859469386851946,0.9117647058823528,0.0
0,2020-03-18,0.0,0.0,0.0,0.0007523289004934393,0.9318181818181818,0.0
0,2020-03-19,0.0,0.0,0.0,0.0011284933507401589,0.95,0.0
0,2020-03-20,0.0,0.0,0.0,0.001460403159781382,0.8414634146341463,0.0
0,2020-03-21,0.0,0.0,0.0,0.0020357134954528356,0.8712871287128713,0.0
0,2020-03-22,0.0,0.0,0.0,0.0024340052663023035,0.8888888888888888,0.0
0,2020-03-23,0.0,0.0,0.0,0.0026552784723297856,0.8984375,0.0
0,2020-03-24,0.0,0.0,0.0,0.0032748434492067355,0.9257142857142856,0.0
0,2020-03-25,0.0,0.0,0.0,0.004403336799946894,0.9414414414414416,0.0
0,2020-03-26,0.0,0.0,0.0,0.005598212112495298,0.8892857142857142,0.0
0,2020-03-27,2.2127320602748214e-05,0.0,0.0,0.007213506516495918,0.9141274238227148,0.0
0,2020-03-28,2.2127320602748214e-05,0.0,0.0,0.00891731020290753,0.91156462585034,0.0
0,2020-03-29,2.2127320602748214e-05,0.0,0.0,0.011041532980771358,0.929475587703436,0.0
0,2020-03-30,2.2127320602748214e-05,0.0,0.0,0.013652556811895648,0.9421364985163204,0.0
0,2020-03-31,4.425464120549643e-05,0.0,0.0,0.01697165490230788,0.8714285714285714,2.2127320602748214e-05
0,2020-04-01,4.425464120549643e-05,0.0,0.0,0.02144137366406302,0.8927203065134101,2.2127320602748214e-05
0,2020-04-02,4.425464120549643e-05,0.0,0.0,0.025977474387626404,0.87578125,2.2127320602748214e-05
0,2020-04-03,4.425464120549643e-05,0.0,0.0,0.03250503396543712,0.8972257250945775,2.2127320602748214e-05
0,2020-04-04,6.638196180824463e-05,0.0,0.0,0.040448742061823736,0.9151606425702812,4.425464120549643e-05
0,2020-04-05,6.638196180824463e-05,0.0,4.425464120549643e-05,0.05014050848582745,0.9194522754732178,2.2127320602748214e-05
0,2020-04-06,8.850928241099285e-05,0.0,4.425464120549643e-05,0.06189011572588675,0.8978583196046128,2.2127320602748214e-05
0,2020-04-07,0.00013276392361648927,0.0,4.425464120549643e-05,0.07762264067444073,0.8934103439222894,2.2127320602748214e-05
0,2020-04-08,0.0001770185648219857,0.0,4.425464120549643e-05,0.09762573849932511,0.8724973656480506,4.425464120549643e-05
0,2020-04-09,0.00024340052663023034,0.0,6.638196180824463e-05,0.11962029517845683,0.8782445355191257,6.638196180824463e-05
0,2020-04-10,0.00037616445024671964,0.0,8.850928241099285e-05,0.14696966344345364,0.8960658482142857,8.850928241099285e-05
0,2020-04-11,0.0005089283738632089,0.0,0.00011063660301374106,0.1782576947757396,0.8933117333950474,0.00013276392361648927
0,2020-04-12,0.0005753103356714535,2.2127320602748214e-05,0.00011063660301374106,0.21335162525169826,0.883931175269758,0.0001770185648219857
0,2020-04-13,0.0007523289004934393,2.2127320602748214e-05,0.00013276392361648927,0.2513221074060142,0.8799465687093004,0.00024340052663023034
0,2020-04-14,0.0009514747859181732,4.425464120549643e-05,0.0001548912442192375,0.29287721549797535,0.8702190730966669,0.0003540371296439714
0,2020-04-15,0.0010178567477264178,4.425464120549643e-05,0.0001770185648219857,0.3358263447879096,0.8602769172409432,0.00046467373265771247
0,2020-04-16,0.0012833845949593965,6.638196180824463e-05,0.0001770185648219857,0.38209457216825615,0.8451282628262826,0.0005531830150687053
0,2020-04-17,0.0018586949306308499,8.850928241099285e-05,0.0001770185648219857,0.4270572876330405,0.8279285241561879,0.000730201579890691
0,2020-04-18,0.0023454959838913104,0.00013276392361648927,0.00019914588542473393,0.47173234792998914,0.8136424637882363,0.0009736021065209214
0,2020-04-19,0.002965060960768261,0.0001770185648219857,0.00022127320602748212,0.5151682782731839,0.7852681455955202,0.001039984068329166
0,2020-04-20,0.003562498617042462,0.00022127320602748212,0.00026552784723297854,0.5523421768858009,0.7623581105822044,0.0012391299537539
0,2020-04-21,0.004115681632111168,0.0001770185648219857,0.0003319098090412232,0.5863297413316222,0.7264897579143389,0.0017923129688226054
0,2020-04-22,0.005089283738632089,0.00022127320602748212,0.0003540371296439714,0.6169982076870312,0.6919014084507042,0.002301241342685814
0,2020-04-23,0.005952249242139269,0.000309782488438475,0.00044254641205496425,0.6446573584404665,0.6538181288254153,0.002942933640165512
0,2020-04-24,0.007014360631071184,0.00037616445024671964,0.0005753103356714535,0.6690195384240922,0.615961971478609,0.0036510078994534552
0,2020-04-25,0.007833071493372867,0.0005089283738632089,0.0006416922974796982,0.6901953842409223,0.5783973359784611,0.0041820635939194125
