exp,Fecha,Graves,Críticos,Fallecidos,R0,Rt,Cuarentena
0,2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-03-07,0.0,0.0,0.0,2.2127320602748214e-05,0.3333333333333333,0.0
0,2020-03-08,0.0,0.0,0.0,4.425464120549643e-05,0.42857142857142855,0.0
0,2020-03-09,0.0,0.0,0.0,6.638196180824463e-05,0.42857142857142855,0.0
0,2020-03-10,0.0,0.0,0.0,6.638196180824463e-05,0.5,0.0
0,2020-03-11,0.0,0.0,0.0,0.00011063660301374106,0.6363636363636364,0.0
0,2020-03-12,0.0,0.0,2.2127320602748214e-05,0.0001770185648219857,0.6363636363636364,0.0
0,2020-03-13,0.0,0.0,2.2127320602748214e-05,0.0001770185648219857,0.6363636363636364,0.0
0,2020-03-14,0.0,0.0,2.2127320602748214e-05,0.00019914588542473393,0.6666666666666666,0.0
0,2020-03-15,0.0,0.0,2.2127320602748214e-05,0.00019914588542473393,0.6666666666666666,0.0
0,2020-03-16,0.0,0.0,2.2127320602748214e-05,0.00019914588542473393,0.7142857142857143,0.0
0,2020-03-17,0.0,0.0,2.2127320602748214e-05,0.00026552784723297854,0.75,0.0
0,2020-03-18,0.0,0.0,2.2127320602748214e-05,0.000309782488438475,0.7777777777777778,0.0
0,2020-03-19,0.0,0.0,2.2127320602748214e-05,0.00037616445024671964,0.8,0.0
0,2020-03-20,0.0,0.0,2.2127320602748214e-05,0.00039829177084946786,0.5263157894736842,0.0
0,2020-03-21,0.0,0.0,4.425464120549643e-05,0.000420419091452216,0.3888888888888889,0.7225233996415374
0,2020-03-22,2.2127320602748214e-05,0.0,4.425464120549643e-05,0.00046467373265771247,0.5,0.6532427588343328
0,2020-03-23,2.2127320602748214e-05,0.0,4.425464120549643e-05,0.0005310556944659571,0.5217391304347826,0.6957050870710065
0,2020-03-24,2.2127320602748214e-05,0.0,4.425464120549643e-05,0.0005753103356714535,0.6071428571428571,0.6903281481645388
0,2020-03-25,2.2127320602748214e-05,0.0,4.425464120549643e-05,0.0006416922974796982,0.6206896551724138,0.5440001770185648
0,2020-03-26,2.2127320602748214e-05,0.0,4.425464120549643e-05,0.0007080742592879428,0.6551724137931034,0.6433297192043016
0,2020-03-27,2.2127320602748214e-05,0.0,4.425464120549643e-05,0.0007080742592879428,0.6875,0.6363374858938331
0,2020-03-28,2.2127320602748214e-05,0.0,4.425464120549643e-05,0.0008850928241099285,0.7297297297297297,0.6309162923461598
0,2020-03-29,2.2127320602748214e-05,0.0,4.425464120549643e-05,0.0009072201447126768,0.6216216216216216,0.6479100745690705
0,2020-03-30,2.2127320602748214e-05,0.0,4.425464120549643e-05,0.0009957294271236697,0.5526315789473685,0.6927178987896355
0,2020-03-31,2.2127320602748214e-05,0.0,4.425464120549643e-05,0.001039984068329166,0.5853658536585366,0.6194322129533335
0,2020-04-01,2.2127320602748214e-05,0.0,4.425464120549643e-05,0.0011284933507401589,0.5581395348837209,0.6111123404067001
0,2020-04-02,2.2127320602748214e-05,0.0,4.425464120549643e-05,0.0011948753125484036,0.6122448979591837,0.6060009293474653
0,2020-04-03,2.2127320602748214e-05,0.0,4.425464120549643e-05,0.0013718938773703891,0.6885245901639344,0.5928351735888301
0,2020-04-04,6.638196180824463e-05,0.0,4.425464120549643e-05,0.0015267851215896267,0.7068965517241379,0.5912420065054322
0,2020-04-05,6.638196180824463e-05,0.0,4.425464120549643e-05,0.0016374217246033678,0.7692307692307693,0.6173079901754697
