exp,Fecha,Graves,Críticos,Fallecidos,R0,Rt,Cuarentena
0,2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-03-07,0.0,0.0,0.0,0.00011259739674818718,0.2,0.0
0,2020-03-08,0.0,0.0,0.0,0.0004503895869927487,0.5428571428571428,0.0
0,2020-03-09,0.0,0.0,0.0,0.0010584155294329595,0.6483516483516484,0.0
0,2020-03-10,0.0,0.0,0.0,0.0015763635544746206,0.7142857142857143,0.0
0,2020-03-11,0.0,0.0,0.0,0.002004233662117732,0.762962962962963,0.0
0,2020-03-12,0.0,0.0,0.0,0.002612259604557943,0.7105263157894737,0.0
0,2020-03-13,0.0,0.0,0.0,0.0032653245056974284,0.6417112299465241,0.0
0,2020-03-14,0.0,0.0,0.0,0.004166103679682925,0.5450236966824644,0.0
0,2020-03-15,0.0,0.0,0.0,0.0049317659775705985,0.5882352941176471,0.0
0,2020-03-16,0.0,0.0,0.0,0.006170337341800658,0.5050167224080268,0.0
0,2020-03-17,0.0,0.0,0.0,0.007273791829932892,0.5830985915492958,0.0
0,2020-03-18,0.0,0.0,0.0,0.008737557987659326,0.6621004566210046,0.0
0,2020-03-19,0.0,0.0,0.0,0.010831869567175608,0.7142857142857143,0.0
0,2020-03-20,0.0,0.0,0.0,0.011890285096608567,0.7289377289377289,0.0
0,2020-03-21,0.0,0.0,0.0,0.012746025311894789,0.7128205128205128,0.0
0,2020-03-22,0.0,0.0,0.0,0.013781921361978111,0.6233766233766234,0.0
0,2020-03-23,0.0,0.0,0.0,0.015605999189298744,0.5605187319884726,0.0
0,2020-03-24,0.0,0.0,0.0,0.017047245867675538,0.5135520684736091,0.7653470251767779
0,2020-03-25,0.0,0.0,0.0,0.017700310768815026,0.4699300699300699,0.7603251812818088
0,2020-03-26,0.0,0.0,0.0,0.01844345358735306,0.4108635097493036,0.756586947709769
0,2020-03-27,4.503895869927487e-05,0.0,0.0,0.019254154843940007,0.3448275862068966,0.7551457010313921
0,2020-03-28,4.503895869927487e-05,0.0,0.0,0.019884700265729856,0.3264462809917356,0.7845786605413683
0,2020-03-29,4.503895869927487e-05,0.0,0.0,0.021055713191911005,0.3512064343163539,0.7615637526460388
0,2020-03-30,4.503895869927487e-05,0.0,0.0,0.022271765076791426,0.3556149732620321,0.7553708958248885
0,2020-03-31,4.503895869927487e-05,0.0,0.0,0.02346529748232221,0.3423545331529093,0.7540422465432599
0,2020-04-01,0.0,4.503895869927487e-05,0.0,0.024636310408503354,0.3210884353741497,0.7572850515696077
0,2020-04-02,0.0,4.503895869927487e-05,0.0,0.025874881772733414,0.3107913669064748,0.7471512858622709
0,2020-04-03,0.0,4.503895869927487e-05,0.0,0.026978336260865647,0.3059163059163059,0.7536143764356168
0,2020-04-04,4.503895869927487e-05,4.503895869927487e-05,0.0,0.027901634914200783,0.3107913669064748,0.7788587127865604
0,2020-04-05,6.755843804891231e-05,4.503895869927487e-05,0.0,0.029027608881682654,0.3575418994413408,0.7258478583975139
0,2020-04-06,6.755843804891231e-05,4.503895869927487e-05,0.0,0.030603972436157277,0.3583333333333333,0.7296986893663019
0,2020-04-07,9.007791739854974e-05,4.503895869927487e-05,0.0,0.03251812818087646,0.3983516483516483,0.7312074944827276
0,2020-04-08,0.00013511687609782462,4.503895869927487e-05,0.0,0.03382425798315543,0.3991989319092123,0.7707742197000406
0,2020-04-09,0.00011259739674818718,4.503895869927487e-05,0.0,0.035130387785434404,0.4109232769830949,0.7832049723010404
0,2020-04-10,9.007791739854974e-05,6.755843804891231e-05,0.0,0.036211322794216995,0.4005134788189987,0.7664279601855605
0,2020-04-11,0.00011259739674818718,4.503895869927487e-05,0.0,0.037022024050803945,0.394169835234474,0.7921226861234968
0,2020-04-12,0.00011259739674818718,4.503895869927487e-05,0.0,0.03837319281178219,0.4048484848484849,0.7584110255370896
0,2020-04-13,0.00011259739674818718,4.503895869927487e-05,0.0,0.04021979011845246,0.39454976303317535,0.757577804801153
0,2020-04-14,0.00013511687609782462,4.503895869927487e-05,0.0,0.041796153672927085,0.3703703703703704,0.7447867405305589
0,2020-04-15,0.00013511687609782462,4.503895869927487e-05,0.0,0.04359771202089808,0.3668171557562077,0.7525559609061838
0,2020-04-16,0.00013511687609782462,4.503895869927487e-05,0.0,0.0449939197405756,0.3597285067873303,0.7412061433139666
0,2020-04-17,0.00013511687609782462,4.503895869927487e-05,0.0,0.046277530063504935,0.36403995560488345,0.7559564022879791
0,2020-04-18,0.00020267531414673692,4.503895869927487e-05,0.0,0.04762869882448318,0.3624454148471616,0.7743773363959825
0,2020-04-19,0.00022519479349637436,4.503895869927487e-05,0.0,0.0493852182137549,0.3751306165099269,0.7480295455569067
0,2020-04-20,0.0002477142728460118,4.503895869927487e-05,0.0,0.05136693239652299,0.4038854805725972,0.7446741431338108
0,2020-04-21,0.00027023375219564923,4.503895869927487e-05,0.0,0.053168490744493986,0.3699186991869919,0.7501914155744719
0,2020-04-22,0.00033779219024456154,2.2519479349637436e-05,0.0,0.055285321803359905,0.3804780876494024,0.7472413637796694
0,2020-04-23,0.0003152727108949241,2.2519479349637436e-05,0.0,0.056794126919785616,0.36821322803553796,0.737332792865829
0,2020-04-24,0.00033779219024456154,2.2519479349637436e-05,0.0,0.058573165788406975,0.37894736842105264,0.7403278836193308
0,2020-04-25,0.00029275323154528667,4.503895869927487e-05,0.0,0.06059991892987434,0.4037940379403794,0.7677115705084898
0,2020-04-26,0.00029275323154528667,4.503895869927487e-05,0.0,0.06253659415394316,0.4168126094570928,0.7272440661171914
0,2020-04-27,0.00029275323154528667,4.503895869927487e-05,0.0,0.06512633427915146,0.4089754445385267,0.7184389496914831
0,2020-04-28,0.00033779219024456154,4.503895869927487e-05,0.0,0.06762599648696122,0.4090909090909091,0.7252398324550736
0,2020-04-29,0.000360311669594199,6.755843804891231e-05,0.0,0.06996802233932352,0.4049520766773163,0.7011890285096608
0,2020-04-30,0.0003152727108949241,6.755843804891231e-05,0.0,0.07176958068729451,0.3863080684596577,0.8300454893482863
0,2020-05-01,0.00033779219024456154,6.755843804891231e-05,0.0,0.07377381434941224,0.4111791730474732,0.6996126649551863
0,2020-05-02,0.0003152727108949241,6.755843804891231e-05,0.0,0.0759131648876278,0.38,0.8257217493131559
0,2020-05-03,0.0003152727108949241,6.755843804891231e-05,0.0,0.07841282709543755,0.38981818181818173,0.6973381975408729
0,2020-05-04,0.00029275323154528667,6.755843804891231e-05,2.2519479349637436e-05,0.08165563212178534,0.3729881035689293,0.7044993919740575
0,2020-05-05,0.0003152727108949241,6.755843804891231e-05,2.2519479349637436e-05,0.08498851506553169,0.3924553275976175,0.7028104310228348
0,2020-05-06,0.00033779219024456154,6.755843804891231e-05,2.2519479349637436e-05,0.08850155384407513,0.4039692701664533,0.7074044048101608
0,2020-05-07,0.0003828311489438364,6.755843804891231e-05,2.2519479349637436e-05,0.09212719001936676,0.4200119832234871,0.694906093771112
0,2020-05-08,0.00040535062829347385,4.503895869927487e-05,2.2519479349637436e-05,0.09597802098815475,0.4379977246871445,0.6939827951177768
0,2020-05-09,0.00040535062829347385,4.503895869927487e-05,2.2519479349637436e-05,0.09854524163401342,0.4069164265129683,0.8170742692428951
0,2020-05-10,0.00040535062829347385,4.503895869927487e-05,2.2519479349637436e-05,0.10050443633743188,0.4165280088740987,0.7026302751880377
0,2020-05-11,0.0003828311489438364,2.2519479349637436e-05,4.503895869927487e-05,0.10485069585191191,0.4021390374331551,0.7010989505922623
0,2020-05-12,0.0004503895869927487,2.2519479349637436e-05,4.503895869927487e-05,0.10874656577939917,0.3987667009249743,0.7054677295860919
0,2020-05-13,0.00047290906634238616,0.0,6.755843804891231e-05,0.11298022789713102,0.3821057834898665,0.7032157816511282
0,2020-05-14,0.0004503895869927487,0.0,6.755843804891231e-05,0.11770931856055487,0.4083987078910937,0.6927442237535468
0,2020-05-15,0.0004954285456920236,0.0,6.755843804891231e-05,0.1218754222402378,0.4174843889384478,0.702112327162996
0,2020-05-16,0.0004954285456920236,0.0,6.755843804891231e-05,0.12448768184479575,0.3902877697841727,0.8161734900689096
0,2020-05-17,0.00047290906634238616,2.2519479349637436e-05,6.755843804891231e-05,0.12818087645813628,0.39621830683283205,0.6957618339863982
0,2020-05-18,0.0005404675043912985,2.2519479349637436e-05,6.755843804891231e-05,0.13277485024546232,0.4061190276613579,0.7028329505021844
0,2020-05-19,0.0006305454217898482,2.2519479349637436e-05,6.755843804891231e-05,0.13707607080124307,0.395396629675298,0.697766067648516
0,2020-05-20,0.0006305454217898482,2.2519479349637436e-05,6.755843804891231e-05,0.14155744719182092,0.3817743877960658,0.7030356258163312
0,2020-05-21,0.0006530649011394857,2.2519479349637436e-05,6.755843804891231e-05,0.14666936900418862,0.3794312426957538,0.686889159122641
0,2020-05-22,0.000720623339188398,2.2519479349637436e-05,6.755843804891231e-05,0.15135342070891322,0.3653549382716049,0.6991847948475431
0,2020-05-23,0.0007431428185380354,2.2519479349637436e-05,6.755843804891231e-05,0.1544836283385128,0.33841344275107466,0.8094176462640184
0,2020-05-24,0.0007431428185380354,6.755843804891231e-05,6.755843804891231e-05,0.15635274512453273,0.33320251177394034,0.8134261135882538
0,2020-05-25,0.0007431428185380354,9.007791739854974e-05,6.755843804891231e-05,0.16018105661397108,0.3414356247626282,0.676642796018556
0,2020-05-26,0.0007656622978876728,0.00011259739674818718,6.755843804891231e-05,0.16617123812097465,0.3478739002932552,0.6786695491600234
0,2020-05-27,0.0007881817772373103,0.00013511687609782462,6.755843804891231e-05,0.17189118587578256,0.35177865612648224,0.687767418817277
0,2020-05-28,0.0008557402152862226,0.00015763635544746205,6.755843804891231e-05,0.17797144530018466,0.3655536028119508,0.6733774715128586
0,2020-05-29,0.0008557402152862226,0.00011259739674818718,6.755843804891231e-05,0.1820925100211683,0.3483309143686502,0.7882493356753592
0,2020-05-30,0.0009908570913840472,0.00011259739674818718,6.755843804891231e-05,0.18418682160068459,0.3428676200953429,0.8069179840562086
0,2020-05-31,0.0010358960500833222,0.00011259739674818718,6.755843804891231e-05,0.18740710714768274,0.3475935828877005,0.6815295230374274
0,2020-06-01,0.0010358960500833222,0.00013511687609782462,6.755843804891231e-05,0.1934648470927352,0.3625261688764829,0.6796378867720578
0,2020-06-02,0.0010584155294329595,0.00015763635544746205,6.755843804891231e-05,0.19900463901274604,0.3668820129207753,0.6845020943115795
0,2020-06-03,0.001080935008782597,0.0001801558347970995,6.755843804891231e-05,0.2047020672882043,0.35560779046339824,0.6820925100211683
0,2020-06-04,0.001080935008782597,0.00020267531414673692,6.755843804891231e-05,0.21046705400171148,0.3519758874748828,0.6769130297707517
0,2020-06-05,0.001080935008782597,0.0001801558347970995,9.007791739854974e-05,0.21501598883033823,0.3401888064733648,0.687204431833536
0,2020-06-06,0.0010358960500833222,0.0001801558347970995,9.007791739854974e-05,0.2185965860469306,0.33991962491627603,0.7340449488807819
0,2020-06-07,0.0009683376120344098,0.00022519479349637436,9.007791739854974e-05,0.22303292347880918,0.3749208359721343,0.6667792640634148
0,2020-06-08,0.0010358960500833222,0.00022519479349637436,9.007791739854974e-05,0.22915822186191057,0.3809082483781279,0.6788947439535198
0,2020-06-09,0.0011034544881322343,0.00020267531414673692,9.007791739854974e-05,0.23503580597216592,0.3698078115313081,0.6822726658559655
0,2020-06-10,0.001193532405530784,0.0001801558347970995,9.007791739854974e-05,0.24068819528892493,0.3483353884093712,0.6715759131648876
0,2020-06-11,0.001193532405530784,0.00015763635544746205,0.00011259739674818718,0.24640814304373282,0.33115671641791045,0.668445705535288
0,2020-06-12,0.0011710129261811467,0.00013511687609782462,0.00011259739674818718,0.2516326622528487,0.32709993868792153,0.6759446921587173
0,2020-06-13,0.0011034544881322343,0.00013511687609782462,0.00011259739674818718,0.2556411295770842,0.33494412564180004,0.7208034950231951
0,2020-06-14,0.0009908570913840472,0.00015763635544746205,0.00011259739674818718,0.2594919605458722,0.3313234850768767,0.730059001035896
0,2020-06-15,0.0010358960500833222,0.0001801558347970995,0.00011259739674818718,0.26392829797775075,0.3277895373450257,0.6628383551772283
0,2020-06-16,0.001080935008782597,0.00015763635544746205,0.00011259739674818718,0.2696707652119083,0.3343373493975904,0.6710354456604963
0,2020-06-17,0.001125973967481872,0.00015763635544746205,0.00011259739674818718,0.27608881682655495,0.3353221957040573,0.6625005629869838
0,2020-06-18,0.0010584155294329595,0.00015763635544746205,0.00011259739674818718,0.2817186866639643,0.3368952211338676,0.6498896545511867
0,2020-06-19,0.0011034544881322343,0.00015763635544746205,0.00011259739674818718,0.2873035175426744,0.3279473369239976,0.6954465612755033
0,2020-06-20,0.0011484934468315093,0.00013511687609782462,0.00011259739674818718,0.29081655632121783,0.32961062481134923,0.7303967932261406
0,2020-06-21,0.0011710129261811467,0.00015763635544746205,0.00011259739674818718,0.29304598477683197,0.3161490683229813,0.8003422960861145
0,2020-06-22,0.001193532405530784,0.00015763635544746205,0.00011259739674818718,0.2973472053326127,0.317774343122102,0.6516011349817592
0,2020-06-23,0.0013061298022789714,0.00013511687609782462,0.00011259739674818718,0.30176102328514165,0.2935098482402325,0.7775976219429807
0,2020-06-24,0.0013736882403278835,0.00015763635544746205,0.00011259739674818718,0.3060622438409224,0.3036632390745501,0.6459037067063009
0,2020-06-25,0.0013962077196775211,0.00015763635544746205,0.00013511687609782462,0.31230013962077197,0.30751928020565555,0.6502950051794802
0,2020-06-26,0.0014187271990271585,0.0001801558347970995,0.00013511687609782462,0.3171643471602937,0.31495809155383625,0.6480880962032158
0,2020-06-27,0.0013962077196775211,0.0001801558347970995,0.00013511687609782462,0.32250146376615774,0.3271742593182542,0.6515110570643606
0,2020-06-28,0.0013962077196775211,0.00020267531414673692,0.00013511687609782462,0.3271855154708823,0.3393920401128173,0.6348691618249787
0,2020-06-29,0.0013962077196775211,0.00020267531414673692,0.00013511687609782462,0.3323649957212989,0.34683702087877843,0.6383596811241724
0,2020-06-30,0.001441246678376796,0.00020267531414673692,0.00013511687609782462,0.33592307345854167,0.31904450261780104,0.7600999864883123
0,2020-07-01,0.0013962077196775211,0.00020267531414673692,0.00013511687609782462,0.339503670675134,0.3023177695666779,0.6500022519479349
0,2020-07-02,0.0014187271990271585,0.00015763635544746205,0.00013511687609782462,0.34364725487546727,0.298532923916752,0.6463766157726434
0,2020-07-03,0.0015313245957753456,0.00015763635544746205,0.00013511687609782462,0.348511462414989,0.28951000690131123,0.6464666936900418
0,2020-07-04,0.0014862856370760709,0.0001801558347970995,0.00013511687609782462,0.3531504751610143,0.29132513661202186,0.6468495248389857
0,2020-07-05,0.0016214025131738954,0.00020267531414673692,0.00013511687609782462,0.35747421519614464,0.3238188976377953,0.6357249020402649
0,2020-07-06,0.0016214025131738954,0.00020267531414673692,0.00013511687609782462,0.36193307210737286,0.3297978123964203,0.6423906679277576
0,2020-07-07,0.001598883033824258,0.00022519479349637436,0.00013511687609782462,0.36434265639778407,0.304077401520387,0.7631851551592127
0,2020-07-08,0.0017790388686213575,0.00020267531414673692,0.00013511687609782462,0.36756294194478223,0.32428718653383715,0.6370085123631941
0,2020-07-09,0.0018015583479709949,0.00020267531414673692,0.00013511687609782462,0.3717966040625141,0.3161083392729865,0.6483358104760618
0,2020-07-10,0.0017339999099220825,0.00015763635544746205,0.00013511687609782462,0.37562491555195243,0.3237513474667625,0.6397784083231995
0,2020-07-11,0.0018240778273206323,0.00015763635544746205,0.00013511687609782462,0.38015133090122954,0.3246323529411765,0.6467144079628879
0,2020-07-12,0.0018691167860199072,0.00015763635544746205,0.00013511687609782462,0.38397964239066795,0.32689450222882616,0.6259514480025222
0,2020-07-13,0.0017565193892717201,0.00020267531414673692,0.00013511687609782462,0.38710985002026754,0.30923076923076925,0.6399810836373463
0,2020-07-14,0.0017339999099220825,0.0002477142728460118,0.00013511687609782462,0.3899022654596226,0.29301397205588825,0.7528937530964284
0,2020-07-15,0.0017565193892717201,0.0002477142728460118,0.00013511687609782462,0.39127595369995044,0.28488852188274155,0.7571274152141603
0,2020-07-16,0.0017790388686213575,0.00022519479349637436,0.00013511687609782462,0.39411340809800477,0.3018711018711019,0.6139260460298158
0,2020-07-17,0.0017339999099220825,0.00022519479349637436,0.00015763635544746205,0.39776156375264604,0.2978270132083511,0.620118902850966
0,2020-07-18,0.0017114804305724451,0.00022519479349637436,0.00015763635544746205,0.40077917398549745,0.28950863213811423,0.6281583569787866
0,2020-07-19,0.0016439219925235328,0.00022519479349637436,0.00015763635544746205,0.4040444984911949,0.29237668161434976,0.6161554744854298
0,2020-07-20,0.001598883033824258,0.00022519479349637436,0.00015763635544746205,0.40676935549250104,0.2771996215704825,0.7295185335315048
0,2020-07-21,0.0015313245957753456,0.00020267531414673692,0.00015763635544746205,0.40823312165022746,0.2746718522119592,0.7480971039949557
0,2020-07-22,0.0014862856370760709,0.00020267531414673692,0.00015763635544746205,0.4101923163536459,0.28557360905957657,0.6184074224203936
0,2020-07-23,0.0013736882403278835,0.00020267531414673692,0.00015763635544746205,0.41289465387560237,0.2852004110996917,0.620929604107553
0,2020-07-24,0.0013962077196775211,0.00020267531414673692,0.00015763635544746205,0.4155519524388596,0.29414865577227195,0.6266045129036617
0,2020-07-25,0.0013962077196775211,0.00020267531414673692,0.00015763635544746205,0.41850200423366213,0.2866520787746171,0.6232716299599154
0,2020-07-26,0.0013736882403278835,0.0001801558347970995,0.00015763635544746205,0.4208440300860244,0.2933860938383268,0.616831058865919
0,2020-07-27,0.0013736882403278835,0.00015763635544746205,0.00015763635544746205,0.4232986533351349,0.30996523754345306,0.6314462009638337
0,2020-07-28,0.0012610908435796964,0.00015763635544746205,0.00015763635544746205,0.4252353285592037,0.3027027027027027,0.6764401207044093
0,2020-07-29,0.001238571364230059,0.00011259739674818718,0.00015763635544746205,0.42705940638652434,0.32387706855791965,0.6100977345403774
0,2020-07-30,0.0012160518848804217,0.00011259739674818718,0.00015763635544746205,0.4290186010899428,0.3295042321644498,0.6175291627257578
0,2020-07-31,0.001193532405530784,0.00011259739674818718,0.00015763635544746205,0.4312255100662073,0.3295597484276729,0.6205017339999099
0,2020-08-01,0.0011710129261811467,0.00011259739674818718,0.00015763635544746205,0.43311714633157683,0.3133159268929504,0.6174841237670585
0,2020-08-02,0.0012160518848804217,9.007791739854974e-05,0.00015763635544746205,0.4352564968697924,0.2972427706792199,0.6070350853488268
0,2020-08-03,0.0011484934468315093,0.00011259739674818718,0.00015763635544746205,0.4372832500112597,0.3064295485636115,0.6087240463000495
0,2020-08-04,0.0010358960500833222,0.00013511687609782462,0.00015763635544746205,0.43910732783858036,0.31095890410958904,0.6573436022159168
0,2020-08-05,0.001080935008782597,0.00011259739674818718,0.00015763635544746205,0.44063865243435574,0.3086074177746676,0.665901004368779
0,2020-08-06,0.0010133765707336846,9.007791739854974e-05,0.00015763635544746205,0.441989821195334,0.30869565217391304,0.6006170337341801
0,2020-08-07,0.0010133765707336846,9.007791739854974e-05,0.00015763635544746205,0.44374634058460566,0.3181137724550898,0.6079133450434626
0,2020-08-08,0.0009458181326847723,4.503895869927487e-05,0.00015763635544746205,0.4454803404945278,0.3284275755228505,0.6002116831058866
0,2020-08-09,0.0009458181326847723,4.503895869927487e-05,0.00015763635544746205,0.4474620546772959,0.31695721077654515,0.5850110345448813
0,2020-08-10,0.0009683376120344098,4.503895869927487e-05,0.00015763635544746205,0.4489258208350223,0.3003300330033004,0.6337657073368463
0,2020-08-11,0.0009683376120344098,4.503895869927487e-05,0.00015763635544746205,0.4500292753231545,0.3003412969283277,0.6625681214250326
0,2020-08-12,0.0009458181326847723,4.503895869927487e-05,0.00015763635544746205,0.4508624960590911,0.2837958818263205,0.731432689276224
0,2020-08-13,0.0009458181326847723,4.503895869927487e-05,0.00015763635544746205,0.4519659505472233,0.2769089236430543,0.5889744629104176
0,2020-08-14,0.0009007791739854974,4.503895869927487e-05,0.00015763635544746205,0.4530243660766563,0.2697176241480039,0.7116380669278927
0,2020-08-15,0.0009458181326847723,4.503895869927487e-05,0.00015763635544746205,0.4542178984821871,0.2822025565388397,0.5770841778138089
0,2020-08-16,0.0009232986533351349,4.503895869927487e-05,0.00015763635544746205,0.45581678151601135,0.29255861365953106,0.58757825519074
0,2020-08-17,0.0009232986533351349,4.503895869927487e-05,0.00015763635544746205,0.45721298923568887,0.2962962962962963,0.5856190604873215
0,2020-08-18,0.0008782596946358601,4.503895869927487e-05,0.00015763635544746205,0.45833896320317075,0.3078602620087336,0.5864072422645589
