,Susceptibles,Total infectados,Graves,Críticos,Leves,Recuperados,Rt,Recuento_zonas,0-9,10-19,20-39,40-59,>60,En_cuarentena,Restringido_movilidad,Vivos,Día,Contactos_prom_trabajo,Contactos_prom_transporte,Contactos_prom_casa,Contactos_prom_trabajo_conm,Contactos_prom_transporte_conm,Contactos_prom_casa_conm,Nuevos_infectados,Detectados,En_testing,En_cama,En_UCI,Detectados_por_intervencion,#Intervenidos,porcentaje_edad_activa_por_zona,porcentaje_edad_activa,tasa_letalidad_por_zona,tasa_letalidad,total_muertos,total_muertos_por_zona,total_muertos_edad_activa,total_muertos_edad_activa_por_zona,zonas intervenidas
0,44358,48,0,0,48,0,0.0,"{'Historica y del caribe norte': [12315, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15428, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16615, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7134, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7308, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14621, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9838, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5457, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]",44406,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Historica y del caribe norte': 2, 'Industrial de la bahia': 1}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
1,44333,73,0,0,73,0,0.3424657534246575,"{'Historica y del caribe norte': [12309, 0, 0, 26, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15419, 0, 0, 21, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16605, 0, 0, 26, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7131, 0, 0, 11, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7303, 0, 0, 15, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14616, 0, 0, 17, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9830, 0, 0, 18, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5453, 0, 0, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[12244, 17, 0, 0, 0]",44406,1,7.61307030581453,5.12613160383732,2.533463946313561,10.516907761704775,7.081381241250583,3.4997977912583607,12,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Historica y del caribe norte': 2, 'Industrial de la bahia': 1}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
2,44309,97,0,0,97,0,0.5051546391752577,"{'Historica y del caribe norte': [12300, 0, 0, 35, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15411, 0, 0, 29, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16598, 0, 0, 33, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7129, 0, 0, 13, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7299, 0, 0, 19, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14610, 0, 0, 23, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9821, 0, 0, 27, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5450, 0, 0, 15, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[9053, 17, 0, 0, 0]",44406,2,9.150655316849074,6.188060172048822,2.9778408323199566,11.499434004980756,7.776403667647725,3.7421892687344354,25,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Historica y del caribe norte': 2, 'Industrial de la bahia': 1}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
3,44278,128,0,0,128,0,0.625,"{'Historica y del caribe norte': [12294, 0, 0, 41, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15396, 0, 0, 44, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16588, 0, 0, 43, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7122, 0, 0, 20, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7293, 0, 0, 25, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14601, 0, 0, 32, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9815, 0, 0, 33, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5447, 0, 0, 18, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[9472, 21, 0, 0, 0]",44406,3,8.958001171012926,6.052650542719452,2.919943250912039,11.393721536390457,7.698393148683872,3.713888809326039,26,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Historica y del caribe norte': 2, 'Industrial de la bahia': 1}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
4,44240,166,0,0,166,0,0.7108433734939759,"{'Historica y del caribe norte': [12286, 0, 0, 49, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15381, 0, 0, 59, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16573, 0, 0, 58, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7117, 0, 0, 25, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7284, 0, 0, 34, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14590, 0, 0, 43, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9806, 0, 0, 42, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5443, 0, 0, 22, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[9352, 22, 0, 0, 0]",44406,4,8.972278520920597,6.069900463901274,2.926946808989776,11.373116008221055,7.694108243891299,3.7101507193423156,33,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Historica y del caribe norte': 2, 'Industrial de la bahia': 1}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
5,44207,199,0,0,199,0,0.7587939698492462,"{'Historica y del caribe norte': [12270, 0, 0, 65, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15368, 0, 0, 72, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Industrial de la bahia': [16569, 0, 0, 62, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7113, 0, 0, 29, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7280, 0, 0, 38, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14583, 0, 0, 50, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9794, 0, 0, 54, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5437, 0, 0, 28, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[9689, 50, 0, 0, 0]",44406,5,8.783182452821691,5.977435481691663,2.8700851236319416,11.250641820751724,7.656676378111749,3.6763781117489254,40,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Historica y del caribe norte': 2, 'Industrial de la bahia': 1}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
6,44142,254,0,0,254,10,0.7047244094488189,"{'Historica y del caribe norte': [12249, 0, 0, 82, 17, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0], 'De la virgen y turistica': [15344, 0, 0, 94, 13, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0], 'Industrial de la bahia': [16549, 0, 0, 78, 11, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]}","[7104, 0, 0, 34, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]","[7267, 0, 0, 50, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[14564, 0, 0, 68, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[9778, 0, 0, 67, 11, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[5429, 0, 0, 35, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0]","[10033, 41, 0, 0, 1]",44406,6,8.627415214160248,5.871751565103815,2.8367562941944784,11.159272960298273,7.59491421747109,3.6692493664617984,41,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Historica y del caribe norte': 2, 'Industrial de la bahia': 1}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
7,44095,290,1,0,289,21,0.5655172413793104,"{'Historica y del caribe norte': [12241, 0, 0, 82, 18, 0, 1, 0, 0, 0, 0, 0, 11, 0, 0], 'De la virgen y turistica': [15321, 0, 0, 115, 22, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0], 'Industrial de la bahia': [16533, 0, 0, 92, 17, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]}","[7103, 0, 0, 34, 4, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[7259, 0, 0, 56, 12, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[14540, 0, 0, 86, 21, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[9767, 0, 0, 77, 14, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]","[5426, 0, 0, 36, 6, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0]","[11196, 65, 0, 0, 7]",44406,7,8.040805296581542,5.456402287979102,2.6724541728595237,10.774941155169293,7.311756895407085,3.5811756895407085,57,0,1,1,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Historica y del caribe norte': 2, 'Industrial de la bahia': 1}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
8,44044,322,1,0,321,40,0.38819875776397517,"{'Historica y del caribe norte': [12235, 0, 0, 84, 7, 0, 1, 0, 0, 0, 0, 0, 15, 0, 0], 'De la virgen y turistica': [15297, 0, 0, 132, 28, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0], 'Industrial de la bahia': [16512, 0, 0, 105, 16, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0]}","[7099, 0, 0, 35, 2, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0]","[7254, 0, 0, 56, 8, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0]","[14525, 0, 0, 97, 20, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]","[9750, 0, 0, 89, 14, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0]","[5416, 0, 0, 44, 7, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0]","[0, 0, 0, 0, 0]","[13803, 89, 0, 0, 16]",44406,8,6.860154033238752,4.631288564608386,2.348714137729136,9.98858941569939,6.743294642271624,3.4197980195422653,51,0,1,1,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Historica y del caribe norte': 2, 'Industrial de la bahia': 1}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
9,43983,380,1,0,379,43,0.4394736842105263,"{'Historica y del caribe norte': [12223, 0, 0, 95, 8, 0, 1, 0, 0, 0, 0, 0, 16, 0, 0], 'De la virgen y turistica': [15270, 0, 0, 158, 26, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0], 'Industrial de la bahia': [16490, 0, 0, 126, 22, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]}","[7088, 0, 0, 46, 9, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0]","[7244, 0, 0, 65, 5, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0]","[14501, 0, 0, 121, 20, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]","[9738, 0, 0, 101, 14, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0]","[5412, 0, 0, 46, 8, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0]","[0, 0, 0, 0, 0]","[12827, 106, 1, 0, 16]",44406,9,7.266855830293204,4.930302211412872,2.451988470026573,10.25851983723296,6.960039420142421,3.4614381993896237,56,0,1,1,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 2, 'Historica y del caribe norte': 2, 'Industrial de la bahia': 1}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
