,Susceptibles,Total infectados,Graves,Críticos,Leves,Recuperados,Rt,Recuento_zonas,0-9,10-19,20-39,40-59,>60,En_cuarentena,Restringido_movilidad,Vivos,Día,Contactos_prom_trabajo,Contactos_prom_transporte,Contactos_prom_casa,Contactos_prom_trabajo_conm,Contactos_prom_transporte_conm,Contactos_prom_casa_conm,Nuevos_infectados,Detectados,En_testing,En_cama,En_UCI,Detectados_por_intervencion,#Intervenidos,porcentaje_edad_activa_por_zona,porcentaje_edad_activa,tasa_letalidad_por_zona,tasa_letalidad,total_muertos,total_muertos_por_zona,total_muertos_edad_activa,total_muertos_edad_activa_por_zona,zonas intervenidas
0,44363,43,0,0,43,0,0.0,"{'Industrial de la bahia': [16499, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Historica y del caribe norte': [12488, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15376, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7012, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7435, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14434, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9989, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5493, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]",44406,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 1, 'Historica y del caribe norte': 1, 'Industrial de la bahia': 0}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
1,44325,81,0,0,81,0,0.4691358024691358,"{'Industrial de la bahia': [16481, 0, 0, 38, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Historica y del caribe norte': [12483, 0, 0, 16, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15361, 0, 0, 27, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7006, 0, 0, 14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7429, 0, 0, 15, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14422, 0, 0, 22, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9977, 0, 0, 23, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5491, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[12125, 6, 0, 0, 0]",44406,1,7.638292122686123,5.1842093410800345,2.5721974507949374,10.509248644461657,7.132765298218436,3.5389930286599536,18,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 1, 'Historica y del caribe norte': 1, 'Industrial de la bahia': 0}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
2,44300,106,0,0,106,0,0.5943396226415094,"{'Industrial de la bahia': [16468, 0, 0, 51, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Historica y del caribe norte': [12481, 0, 0, 18, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15351, 0, 0, 37, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[7000, 0, 0, 20, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7424, 0, 0, 20, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14414, 0, 0, 30, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9974, 0, 0, 26, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5488, 0, 0, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[9080, 18, 0, 0, 0]",44406,2,9.146309057334594,6.164459757690402,2.961243976039274,11.503087119066501,7.752888863713606,3.7242834485102527,35,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 1, 'Historica y del caribe norte': 1, 'Industrial de la bahia': 0}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
3,44255,151,0,0,151,0,0.7152317880794702,"{'Industrial de la bahia': [16446, 0, 0, 73, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Historica y del caribe norte': [12473, 0, 0, 26, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15336, 0, 0, 52, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[6994, 0, 0, 26, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7413, 0, 0, 31, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14402, 0, 0, 42, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9963, 0, 0, 37, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5483, 0, 0, 15, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[9563, 26, 0, 0, 0]",44406,3,8.938859613565734,6.028104310228348,2.906476602260956,11.400723784358215,7.688313180342936,3.706953499727145,34,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 1, 'Historica y del caribe norte': 1, 'Industrial de la bahia': 0}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
4,44213,193,0,0,193,0,0.7772020725388601,"{'Industrial de la bahia': [16436, 0, 0, 83, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Historica y del caribe norte': [12465, 0, 0, 34, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15312, 0, 0, 76, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[6989, 0, 0, 31, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7407, 0, 0, 37, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14388, 0, 0, 56, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9958, 0, 0, 42, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5471, 0, 0, 27, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[9257, 35, 0, 0, 0]",44406,4,9.011237220195468,6.101945683015809,2.9253704454353016,11.395825027054736,7.716665717377684,3.699493079683317,43,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 1, 'Historica y del caribe norte': 1, 'Industrial de la bahia': 0}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
5,44177,229,0,0,229,0,0.8122270742358079,"{'Industrial de la bahia': [16425, 0, 0, 94, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'Historica y del caribe norte': [12450, 0, 0, 49, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'De la virgen y turistica': [15302, 0, 0, 86, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}","[6980, 0, 0, 40, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7401, 0, 0, 43, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14379, 0, 0, 65, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9950, 0, 0, 50, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5467, 0, 0, 31, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[9649, 38, 0, 0, 0]",44406,5,8.845651488537586,5.970904832680269,2.892424447146782,11.313689910423687,7.636855900227541,3.6994441084132608,36,0,0,0,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 1, 'Historica y del caribe norte': 1, 'Industrial de la bahia': 0}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
6,44142,257,1,0,256,7,0.6848249027237354,"{'Industrial de la bahia': [16409, 0, 0, 106, 12, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0], 'Historica y del caribe norte': [12443, 0, 0, 55, 11, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], 'De la virgen y turistica': [15290, 0, 0, 95, 12, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]}","[6974, 0, 0, 46, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7397, 0, 0, 46, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[14366, 0, 0, 75, 11, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0]","[9942, 0, 0, 55, 9, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[5463, 0, 0, 34, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0]","[10066, 59, 0, 0, 1]",44406,6,8.593928748367338,5.824505697428275,2.843039228933027,11.132497082847141,7.545011668611435,3.6828471411901984,35,0,1,1,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 1, 'Historica y del caribe norte': 1, 'Industrial de la bahia': 0}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
7,44081,309,2,0,307,16,0.6148867313915858,"{'Industrial de la bahia': [16383, 0, 0, 126, 21, 0, 2, 0, 0, 0, 0, 0, 8, 0, 0], 'Historica y del caribe norte': [12435, 0, 0, 60, 10, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0], 'De la virgen y turistica': [15263, 0, 0, 121, 20, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]}","[6961, 0, 0, 58, 12, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[7390, 0, 0, 50, 3, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]","[14344, 0, 0, 94, 19, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0]","[9929, 0, 0, 67, 12, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0]","[5457, 0, 0, 38, 5, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[0, 0, 0, 0, 0]","[11077, 57, 0, 0, 6]",44406,7,8.082759086609917,5.479912624420123,2.6994325091203892,10.789484759213611,7.315006312751758,3.603408885949618,51,0,2,2,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 1, 'Historica y del caribe norte': 1, 'Industrial de la bahia': 0}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
8,44005,380,2,0,378,21,0.6052631578947368,"{'Industrial de la bahia': [16348, 0, 0, 158, 32, 0, 2, 0, 0, 0, 0, 0, 11, 0, 0], 'Historica y del caribe norte': [12428, 0, 0, 65, 8, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0], 'De la virgen y turistica': [15229, 0, 0, 155, 27, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]}","[6944, 0, 0, 74, 12, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]","[7375, 0, 0, 65, 14, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]","[14318, 0, 0, 120, 23, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0]","[9916, 0, 0, 78, 12, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0]","[5452, 0, 0, 41, 6, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[0, 0, 0, 0, 0]","[13960, 91, 1, 0, 8]",44406,8,6.730329234788091,4.589154618745215,2.3343241904247174,9.848645620510117,6.715415540763198,3.415870295920385,67,0,2,2,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 1, 'Historica y del caribe norte': 1, 'Industrial de la bahia': 0}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
9,43900,472,2,0,470,34,0.5402542372881356,"{'Industrial de la bahia': [16319, 0, 0, 184, 32, 0, 2, 0, 0, 0, 0, 0, 14, 0, 0], 'Historica y del caribe norte': [12411, 0, 0, 78, 14, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0], 'De la virgen y turistica': [15170, 0, 0, 208, 49, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]}","[6927, 0, 0, 88, 20, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[7355, 0, 0, 82, 16, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[14276, 0, 0, 159, 35, 0, 1, 0, 0, 0, 0, 0, 8, 0, 0]","[9902, 0, 0, 88, 14, 0, 1, 0, 0, 0, 0, 0, 9, 0, 0]","[5440, 0, 0, 53, 10, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[0, 0, 0, 0, 0]","[12853, 99, 0, 0, 9]",44406,9,7.266923388731253,4.917285952348782,2.466288339413593,10.262203847988552,6.944092860550167,3.4828430593099062,95,0,2,2,0,0,0,"{'De la virgen y turistica': 0.0, 'Historica y del caribe norte': 0.0, 'Industrial de la bahia': 0.0}",0.0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",0.0,0,"{'De la virgen y turistica': 1, 'Historica y del caribe norte': 1, 'Industrial de la bahia': 0}",0,"{'De la virgen y turistica': 0, 'Historica y del caribe norte': 0, 'Industrial de la bahia': 0}",{}
